seed,source,k,operator,n_tokens,accuracy,macro_f1,balanced_accuracy,ece,nll,brier,confidence,conf_acc_gap,entropy,d_accuracy,d_macro_f1,d_balanced_accuracy,d_ece,d_nll,d_brier,d_confidence,d_entropy,mean_l1_to_k1,prediction_flip_rate,mean_l1_to_pj,source_top_class_agreement,unique_source_argmax_frac,n
1,M1,3,cpsa,4,0.89089184060721061,0.76659869100088773,0.77046847701813492,0.026408830043788516,0.27148663997650146,0.14960142970085144,0.89327150583267212,0.0023796652254615136,0.29637819528579712,-0.013598987982289756,-0.027133934987579322,-0.0094382779898857239,-0.020076862642992764,-0.0021918416023254395,0.010575845837593079,0.030836820602416992,-0.082059919834136963,0.12331587821245193,0.049019607843137254,0.11182835698127747,0.96616065781151172,1,3162
1,M1,5,cpsa,6,0.88456672991777352,0.76500761070566092,0.77094826587001164,0.033364191934098751,0.28232580423355103,0.15940238535404205,0.90470176935195923,0.020135039434185709,0.26381787657737732,-0.019924098671726842,-0.028725015282806132,-0.008958489138009007,-0.013121500752682529,0.0086473226547241211,0.020376801490783691,0.042267084121704102,-0.11462023854255676,0.161220982670784,0.063251106894370648,0.073923245072364807,0.98039215686274506,1,3162
1,M1,8,cpsa,9,0.87792536369386465,0.75546941072025764,0.76422989093605931,0.035226053938241332,0.29477307200431824,0.16769802570343018,0.91269826889038086,0.034772905196516213,0.23949025571346283,-0.026565464895635715,-0.038263215268209416,-0.015676864071961338,-0.011259638748539948,0.021094590425491333,0.028672441840171814,0.050263583660125732,-0.13894785940647125,0.18599237501621246,0.070841239721695135,0.049151837825775146,0.98829854522454141,1,3162
1,M1,16,cpsa,17,0.87634408602150538,0.74846662402165043,0.76114992292428829,0.045700043816871073,0.31337440013885498,0.17693799734115601,0.92041778564453125,0.044073699623025875,0.21345870196819305,-0.028146742567994987,-0.045266001966816627,-0.018756832083732355,-0.00078564886991020627,0.039695918560028076,0.037912413477897644,0.057983100414276123,-0.16497941315174103,0.20910906791687012,0.076217583807716635,0.026035139337182045,0.99367488931056291,1,3162
1,M1,32,cpsa,33,0.87286527514231504,0.74455863997998595,0.75776222561041706,0.051993864867070479,0.32953757047653198,0.18265111744403839,0.92473995685577393,0.051874681713458881,0.19704557955265045,-0.031625553447185317,-0.049173986008481108,-0.022144529397603585,0.0055081721802891989,0.055859088897705078,0.043625533580780029,0.062305271625518799,-0.18139253556728363,0.22170555591583252,0.080328905755850721,0.013438676483929157,0.99778621125869704,1,3162
1,M1,64,cpsa,65,0.87223276407337125,0.74426544434680186,0.75746676259442491,0.054872475314713356,0.34236297011375427,0.18585929274559021,0.927093505859375,0.054860741786003753,0.18729551136493683,-0.032258064516129115,-0.049467181641665192,-0.022439992413595733,0.0083867826279320767,0.068684488534927368,0.046833708882331848,0.064658820629119873,-0.19114260375499725,0.22831012308597565,0.081593927893738136,0.0068341013975441456,0.99905123339658441,1,3162
1,M1,100,cpsa,101,0.87223276407337125,0.74426544434680186,0.75746676259442491,0.056023609102865593,0.34893998503684998,0.18708059191703796,0.92795884609222412,0.055726082018852874,0.18335628509521484,-0.032258064516129115,-0.049467181641665192,-0.022439992413595733,0.0095379164160843133,0.075261503458023071,0.048055008053779602,0.065524160861968994,-0.19508183002471924,0.23074281215667725,0.081593927893738136,0.0044014318846166134,0.99905123339658441,1,3162
1,M2,1,cpsa,2,0.90449082858950036,0.79373262598846706,0.77990675500802065,0.04648569268678128,0.2736784815788269,0.13902558386325836,0.86243468523025513,-0.042056143359245235,0.37843811511993408,0,0,0,0,0,0,0,0,0,0,0.4144381582736969,0.78557874762808344,1,3162
1,M2,2,cpsa,3,0.90891840607210628,0.80578112136559887,0.79638030128106496,0.067211520400400168,0.30204728245735168,0.15164868533611298,0.84284776449203491,-0.066070641580071365,0.42540454864501953,0.0044275774826059155,0.012048495377131818,0.016473546273044315,0.020725827713618888,0.02836880087852478,0.012623101472854614,-0.019586920738220215,0.046966433525085449,0.09642888605594635,0.039215686274509803,0.31800928711891174,0.82352941176470584,1,3162
1,M2,3,cpsa,4,0.89816571790006328,0.79682065153505188,0.78885306554540813,0.066901343305000846,0.32784953713417053,0.16726680099964142,0.83175623416900635,-0.066409483731056929,0.44690081477165222,-0.0063251106894370857,0.0030880255465848272,0.0089463105373874807,0.020415650618219566,0.054171055555343628,0.028241217136383057,-0.030678451061248779,0.06846269965171814,0.15248972177505493,0.062934851359898791,0.26194846630096436,0.84661606578115112,1,3162
1,M2,5,cpsa,6,0.87855787476280833,0.77714858767809103,0.76805027617370436,0.058619825674867725,0.36690691113471985,0.19330032169818878,0.82061862945556641,-0.057939245307241927,0.46622791886329651,-0.025932953826692029,-0.016584038310376026,-0.011856478834316286,0.012134132988086445,0.093228429555892944,0.05427473783493042,-0.041816055774688721,0.087789803743362427,0.21751232445240021,0.092979127134724851,0.19692583382129669,0.87697659709044906,1,3162
1,M2,8,cpsa,9,0.84851359898798229,0.73873692916430134,0.72930690030432321,0.035184249536362275,0.40601241588592529,0.22029514610767365,0.81336516141891479,-0.035148437569067492,0.47658619284629822,-0.055977229601518075,-0.054995696824165718,-0.050599854703697433,-0.011301443150419005,0.13233393430709839,0.081269562244415283,-0.049069523811340332,0.098148077726364136,0.26884180307388306,0.12586970271979758,0.14559637010097504,0.91018342820999365,1,3162
1,M2,16,cpsa,17,0.82005060088551551,0.70926622074236245,0.70014822904325358,0.018829693161257474,0.46288052201271057,0.25855991244316101,0.8093109130859375,-0.010739687799578013,0.48175802826881409,-0.084440227703984849,-0.084466405246104603,-0.079758525964767069,-0.027655999525523806,0.18920204043388367,0.11953432857990265,-0.053123772144317627,0.10331991314888,0.32699987292289734,0.15812776723592664,0.087438307702541351,0.94212523719165087,1,3162
1,M2,32,cpsa,33,0.79822896900695761,0.69350387545646974,0.68435736409197923,0.022935027736112466,0.5126495361328125,0.28881016373634338,0.80882734060287476,0.010598371595917144,0.48013952374458313,-0.10626185958254275,-0.10022875053199731,-0.095549390916041421,-0.023550664950668813,0.2389710545539856,0.14978457987308502,-0.053607344627380371,0.10170140862464905,0.36526617407798767,0.18089816571790007,0.049172002822160721,0.96521189120809614,1,3162
1,M2,64,cpsa,65,0.78146742567994942,0.66928251192101129,0.66427858247921845,0.032244629634851765,0.55173510313034058,0.30904445052146912,0.80997133255004883,0.028503906870099405,0.47657239437103271,-0.12302340290955094,-0.12445011406745576,-0.1156281725288022,-0.014241063051929514,0.27805662155151367,0.17001886665821075,-0.052463352680206299,0.098134279251098633,0.38809069991111755,0.19734345351043645,0.026347488164901733,0.98260594560404813,1,3162
1,M2,100,cpsa,101,0.77387729285262497,0.65831774866341675,0.6545121642776901,0.040757003358690723,0.57102841138839722,0.31753671169281006,0.81080430746078491,0.036927014608159947,0.47445881366729736,-0.1306135357368754,-0.13541487732505031,-0.12539459073033055,-0.0057286893280905568,0.29734992980957031,0.1785111278295517,-0.051630377769470215,0.096020698547363281,0.39711123704910278,0.20524984187223277,0.017326952889561653,0.99082858950031627,1,3162
2,M1,1,late_product,2,0.92125237191650855,0.78635299783805346,0.79698602231996085,0.039798953784258601,0.25470784306526184,0.12171893566846848,0.96037542819976807,0.039123056283259516,0.097906358540058136,0,0,0,0,0,0,0,0,0,0,0.19303885102272034,0.90512333965844405,1,3162
2,M1,2,late_product,3,0.89943074003795065,0.78005195734189836,0.78713946093702691,0.074146652866359866,0.47690218687057495,0.16531501710414886,0.97357738018035889,0.074146640142408238,0.063563771545886993,-0.021821631878557901,-0.006301040496155097,-0.0098465613829339382,0.034347699082101266,0.22219434380531311,0.043596081435680389,0.01320195198059082,-0.034342586994171143,0.074022009968757629,0.037634408602150539,0.14912359416484833,0.94212523719165087,1,3162
2,M1,3,late_product,4,0.88962681846932323,0.77262192905859595,0.78073884744048383,0.091588705495367434,0.75515156984329224,0.19412477314472198,0.9804413914680481,0.090814572998724863,0.046326261013746262,-0.031625553447185317,-0.013731068779457511,-0.016247174879477022,0.051789751711108833,0.5004437267780304,0.07240583747625351,0.020065963268280029,-0.051580097526311874,0.10937035083770752,0.051549652118912083,0.13621509075164795,0.95604048070841241,1,3162
2,M1,5,late_product,6,0.88172043010752688,0.76470688588438629,0.77063145546054523,0.10583914523257398,1.2919119596481323,0.22101289033889771,0.98691004514694214,0.10518961503941526,0.031265001744031906,-0.039531941808981674,-0.021646111953667169,-0.026354566859415618,0.066040191448315383,1.0372041165828705,0.09929395467042923,0.026534616947174072,-0.06664135679602623,0.14155063033103943,0.065781151170145477,0.13126546144485474,0.96995572422517395,1,3162
2,M1,8,late_product,9,0.87223276407337125,0.76813418187225446,0.77276238253289309,0.11899711190711688,1.8756242990493774,0.24100659787654877,0.99122995138168335,0.1189971873083121,0.020655183121562004,-0.049019607843137303,-0.018218815965798996,-0.024223639787067763,0.079198158122858284,1.6209164559841156,0.11928766220808029,0.030854523181915283,-0.077251175418496132,0.16402369737625122,0.07811511701454775,0.13036653399467468,0.98260594560404813,1,3162
