split,dataset,seed,source,operator,k,ordering,n,max_linf,mean_abs,pred_changes
grid,MHEALTH,1,M3,cpsa,32,shuffle_A,1987,4.172325134277344e-07,3.390270061452977e-09,0
grid,MHEALTH,1,M3,cpsa,32,shuffle_B,1987,4.76837158203125e-07,3.897761864931589e-09,0
grid,MHEALTH,1,M3,late_product,64,reverse,1987,2.8014183044433594e-06,8.669039787210228e-10,0
grid,MHEALTH,1,M3,late_product,64,shuffle_A,1987,2.086162567138672e-06,7.587746279691349e-10,0
grid,MHEALTH,1,M3,late_product,64,shuffle_B,1987,2.086162567138672e-06,6.379424260732006e-10,0
grid,MHEALTH,1,M3,late_mean,64,reverse,1987,1.7881393432617188e-07,3.88652539115144e-09,0
grid,MHEALTH,1,M3,late_mean,64,shuffle_A,1987,1.7881393432617188e-07,3.770091712838467e-09,0
grid,MHEALTH,1,M3,late_mean,64,shuffle_B,1987,1.7881393432617188e-07,3.782178130750386e-09,0
grid,MHEALTH,1,M3,cpsa,64,reverse,1987,7.152557373046875e-07,1.8817232940266916e-09,0
grid,MHEALTH,1,M3,cpsa,64,shuffle_A,1987,7.152557373046875e-07,3.409094440829491e-09,0
grid,MHEALTH,1,M3,cpsa,64,shuffle_B,1987,7.152557373046875e-07,3.2120804575030183e-09,0
grid,MHEALTH,1,M3,late_product,100,reverse,1987,2.4557113647460938e-05,6.309234174738935e-09,0
grid,MHEALTH,1,M3,late_product,100,shuffle_A,1987,2.6345252990722656e-05,6.81250000929356e-09,0
grid,MHEALTH,1,M3,late_product,100,shuffle_B,1987,1.8298625946044922e-05,5.215004195740506e-09,0
grid,MHEALTH,1,M3,late_mean,100,reverse,1987,1.7881393432617188e-07,3.6706869988790823e-09,0
grid,MHEALTH,1,M3,late_mean,100,shuffle_A,1987,1.7881393432617188e-07,3.6412185914009144e-09,0
grid,MHEALTH,1,M3,late_mean,100,shuffle_B,1987,1.7881393432617188e-07,2.3155648077554023e-09,0
grid,MHEALTH,1,M3,cpsa,100,reverse,1987,6.556510925292969e-07,2.086009295886203e-09,0
grid,MHEALTH,1,M3,cpsa,100,shuffle_A,1987,7.152557373046875e-07,2.28060533932504e-09,0
grid,MHEALTH,1,M3,cpsa,100,shuffle_B,1987,9.5367431640625e-07,2.3676636449109342e-09,0
grid,MHEALTH,2,M1,late_product,1,reverse,1987,5.364418029785156e-07,6.332397909311322e-10,0
grid,MHEALTH,2,M1,late_product,1,shuffle_B,1987,5.364418029785156e-07,6.332397909311322e-10,0
grid,MHEALTH,2,M1,late_mean,1,reverse,1987,1.1920928955078125e-07,2.295270364858146e-09,0
grid,MHEALTH,2,M1,late_mean,1,shuffle_B,1987,1.1920928955078125e-07,2.295270364858146e-09,0
grid,MHEALTH,2,M1,cpsa,1,reverse,1987,1.7881393432617188e-07,3.26634135292946e-09,0
grid,MHEALTH,2,M1,cpsa,1,shuffle_B,1987,1.7881393432617188e-07,3.26634135292946e-09,0
grid,MHEALTH,2,M1,late_product,2,reverse,1987,1.0132789611816406e-06,1.2472997258593484e-09,0
grid,MHEALTH,2,M1,late_product,2,shuffle_A,1987,6.705522537231445e-07,7.795948414494794e-10,0
grid,MHEALTH,2,M1,late_product,2,shuffle_B,1987,1.0132789611816406e-06,1.2472997258593484e-09,0
grid,MHEALTH,2,M1,late_mean,2,reverse,1987,1.1920928955078125e-07,2.1969325815688457e-09,0
grid,MHEALTH,2,M1,late_mean,2,shuffle_A,1987,1.1920928955078125e-07,9.230696452514916e-10,0
grid,MHEALTH,2,M1,late_mean,2,shuffle_B,1987,1.1920928955078125e-07,2.1969325815688457e-09,0
grid,MHEALTH,2,M1,cpsa,2,reverse,1987,1.7881393432617188e-07,3.845975885507312e-09,0
grid,MHEALTH,2,M1,cpsa,2,shuffle_A,1987,1.7881393432617188e-07,2.343631687662667e-09,0
grid,MHEALTH,2,M1,cpsa,2,shuffle_B,1987,1.7881393432617188e-07,3.845975885507312e-09,0
grid,MHEALTH,2,M1,late_product,3,reverse,1987,4.172325134277344e-07,5.544527217398356e-10,0
grid,MHEALTH,2,M1,late_product,3,shuffle_A,1987,4.76837158203125e-07,5.041000045828547e-10,0
grid,MHEALTH,2,M1,late_product,3,shuffle_B,1987,8.344650268554688e-07,5.200266295300889e-10,0
grid,MHEALTH,2,M1,late_mean,3,reverse,1987,1.1920928955078125e-07,3.2781871641872093e-09,0
grid,MHEALTH,2,M1,late_mean,3,shuffle_A,1987,5.960464477539063e-08,2.0537776804417404e-09,0
grid,MHEALTH,2,M1,late_mean,3,shuffle_B,1987,1.1920928955078125e-07,1.9705440670237453e-09,0
grid,MHEALTH,2,M1,cpsa,3,reverse,1987,2.384185791015625e-07,4.106321189810773e-09,0
grid,MHEALTH,2,M1,cpsa,3,shuffle_A,1987,2.384185791015625e-07,4.617842736324362e-09,0
grid,MHEALTH,2,M1,cpsa,3,shuffle_B,1987,2.384185791015625e-07,4.0747422187796235e-09,0
grid,MHEALTH,2,M1,late_product,5,reverse,1987,1.9073486328125e-06,8.884981518243279e-10,0
grid,MHEALTH,2,M1,late_product,5,shuffle_A,1987,9.5367431640625e-07,5.051932844071874e-10,0
grid,MHEALTH,2,M1,late_product,5,shuffle_B,1987,1.9073486328125e-06,9.268187680747065e-10,0
grid,MHEALTH,2,M1,late_mean,5,reverse,1987,1.1920928955078125e-07,3.811632947355266e-09,0
grid,MHEALTH,2,M1,late_mean,5,shuffle_A,1987,1.1920928955078125e-07,2.016199121011999e-09,0
grid,MHEALTH,2,M1,late_mean,5,shuffle_B,1987,5.960464477539063e-08,2.73467089488639e-09,0
grid,MHEALTH,2,M1,cpsa,5,reverse,1987,2.980232238769531e-07,3.350689025636461e-09,0
grid,MHEALTH,2,M1,cpsa,5,shuffle_A,1987,2.980232238769531e-07,3.424859844395058e-09,0
grid,MHEALTH,2,M1,cpsa,5,shuffle_B,1987,2.980232238769531e-07,2.8412643502209456e-09,0
grid,MHEALTH,2,M1,late_product,8,reverse,1987,4.708766937255859e-06,2.0920541789978116e-09,0
grid,MHEALTH,2,M1,late_product,8,shuffle_A,1987,2.2351741790771484e-06,1.2694360588416956e-09,0
grid,MHEALTH,2,M1,late_product,8,shuffle_B,1987,1.9073486328125e-06,9.34288646078848e-10,0
grid,MHEALTH,2,M1,late_mean,8,reverse,1987,1.7881393432617188e-07,3.52448257221276e-09,0
grid,MHEALTH,2,M1,late_mean,8,shuffle_A,1987,1.7881393432617188e-07,3.1927533432825916e-09,0
grid,MHEALTH,2,M1,late_mean,8,shuffle_B,1987,1.1920928955078125e-07,2.007883530679697e-09,0
grid,MHEALTH,2,M1,cpsa,8,reverse,1987,2.980232238769531e-07,2.5160467583425433e-09,0
grid,MHEALTH,2,M1,cpsa,8,shuffle_A,1987,2.980232238769531e-07,4.01709238443126e-09,0
grid,MHEALTH,2,M1,cpsa,8,shuffle_B,1987,2.980232238769531e-07,3.751285974052494e-09,0
grid,MHEALTH,2,M1,late_product,16,reverse,1987,5.781650543212891e-06,2.4684540405963127e-09,0
grid,MHEALTH,2,M1,late_product,16,shuffle_A,1987,1.9073486328125e-06,1.3538671290846933e-09,0
grid,MHEALTH,2,M1,late_product,16,shuffle_B,1987,2.9206275939941406e-06,2.109180754388029e-09,0
grid,MHEALTH,2,M1,late_mean,16,reverse,1987,1.7881393432617188e-07,3.538354216118944e-09,0
grid,MHEALTH,2,M1,late_mean,16,shuffle_A,1987,1.7881393432617188e-07,3.4738551391887775e-09,0
grid,MHEALTH,2,M1,late_mean,16,shuffle_B,1987,1.7881393432617188e-07,3.6261292835916094e-09,0
grid,MHEALTH,2,M1,cpsa,16,reverse,1987,2.384185791015625e-07,1.9557964733508615e-09,0
grid,MHEALTH,2,M1,cpsa,16,shuffle_A,1987,2.980232238769531e-07,2.8314818998994144e-09,0
grid,MHEALTH,2,M1,cpsa,16,shuffle_B,1987,2.384185791015625e-07,3.1204213312020206e-09,0
grid,MHEALTH,2,M1,late_product,32,reverse,1987,3.874301910400391e-06,2.483499134936907e-09,0
grid,MHEALTH,2,M1,late_product,32,shuffle_A,1987,2.9802322387695312e-06,2.285520792628789e-09,0
grid,MHEALTH,2,M1,late_product,32,shuffle_B,1987,2.592802047729492e-06,1.5400102666284175e-09,0
grid,MHEALTH,2,M1,late_mean,32,reverse,1987,1.7881393432617188e-07,3.680106887399327e-09,0
grid,MHEALTH,2,M1,late_mean,32,shuffle_A,1987,1.7881393432617188e-07,3.646841603682012e-09,0
grid,MHEALTH,2,M1,late_mean,32,shuffle_B,1987,1.7881393432617188e-07,3.7606900748323435e-09,0
grid,MHEALTH,2,M1,cpsa,32,reverse,1987,4.172325134277344e-07,1.8086712726264085e-09,0
grid,MHEALTH,2,M1,cpsa,32,shuffle_A,1987,4.76837158203125e-07,3.1057870896105885e-09,0
grid,MHEALTH,2,M1,cpsa,32,shuffle_B,1987,4.172325134277344e-07,3.84890945153442e-09,0
grid,MHEALTH,2,M1,late_product,64,reverse,1987,1.3232231140136719e-05,3.749461561676452e-09,0
grid,MHEALTH,2,M1,late_product,64,shuffle_A,1987,1.1682510375976562e-05,3.1292666743992386e-09,0
grid,MHEALTH,2,M1,late_product,64,shuffle_B,1987,1.3232231140136719e-05,3.6876756857538857e-09,0
grid,MHEALTH,2,M1,late_mean,64,reverse,1987,1.7881393432617188e-07,3.8191402311578135e-09,0
grid,MHEALTH,2,M1,late_mean,64,shuffle_A,1987,1.7881393432617188e-07,2.339997970652188e-09,0
grid,MHEALTH,2,M1,late_mean,64,shuffle_B,1987,1.7881393432617188e-07,3.7459673980769825e-09,0
grid,MHEALTH,2,M1,cpsa,64,reverse,1987,4.76837158203125e-07,1.8374422008649965e-09,0
grid,MHEALTH,2,M1,cpsa,64,shuffle_A,1987,5.364418029785156e-07,3.5380362402246917e-09,0
grid,MHEALTH,2,M1,cpsa,64,shuffle_B,1987,5.364418029785156e-07,2.738629798621371e-09,0
grid,MHEALTH,2,M1,late_product,100,reverse,1987,1.2755393981933594e-05,2.454239265065761e-09,0
grid,MHEALTH,2,M1,late_product,100,shuffle_A,1987,6.22868537902832e-06,1.5173005923807855e-09,0
grid,MHEALTH,2,M1,late_product,100,shuffle_B,1987,1.0311603546142578e-05,2.3333360803551633e-09,0
grid,MHEALTH,2,M1,late_mean,100,reverse,1987,1.1920928955078125e-07,3.796644818876312e-09,0
grid,MHEALTH,2,M1,late_mean,100,shuffle_A,1987,1.1920928955078125e-07,1.090503488080067e-09,0
grid,MHEALTH,2,M1,late_mean,100,shuffle_B,1987,1.1920928955078125e-07,3.729670800325499e-09,0
grid,MHEALTH,2,M1,cpsa,100,reverse,1987,7.748603820800781e-07,1.9321041122883665e-09,0
grid,MHEALTH,2,M1,cpsa,100,shuffle_A,1987,7.748603820800781e-07,3.6151879854112016e-09,0
grid,MHEALTH,2,M1,cpsa,100,shuffle_B,1987,8.344650268554688e-07,3.0184395249778473e-09,0
grid,MHEALTH,2,M2,late_product,1,reverse,1987,5.364418029785156e-07,6.332397909311322e-10,0
grid,MHEALTH,2,M2,late_product,1,shuffle_B,1987,0.0,0.0,0
grid,MHEALTH,2,M2,late_mean,1,reverse,1987,1.1920928955078125e-07,2.295270364858146e-09,0
grid,MHEALTH,2,M2,late_mean,1,shuffle_B,1987,5.960464477539063e-08,1.1092135524929708e-09,0
grid,MHEALTH,2,M2,cpsa,1,reverse,1987,1.7881393432617188e-07,3.26634135292946e-09,0
grid,MHEALTH,2,M2,cpsa,1,shuffle_B,1987,0.0,0.0,0
grid,MHEALTH,2,M2,late_product,2,reverse,1987,1.9073486328125e-06,2.454092845415694e-09,0
grid,MHEALTH,2,M2,late_product,2,shuffle_A,1987,9.5367431640625e-07,9.052338506187592e-10,0
grid,MHEALTH,2,M2,late_product,2,shuffle_B,1987,9.5367431640625e-07,1.3898248530632233e-09,0
grid,MHEALTH,2,M2,late_mean,2,reverse,1987,1.1920928955078125e-07,2.169233672136962e-09,0
grid,MHEALTH,2,M2,late_mean,2,shuffle_A,1987,1.1920928955078125e-07,1.3704312793611203e-09,0
grid,MHEALTH,2,M2,late_mean,2,shuffle_B,1987,1.1920928955078125e-07,8.960805075661085e-10,0
grid,MHEALTH,2,M2,cpsa,2,reverse,1987,2.384185791015625e-07,3.79748269169056e-09,0
grid,MHEALTH,2,M2,cpsa,2,shuffle_A,1987,1.7881393432617188e-07,2.625398837603062e-09,0
grid,MHEALTH,2,M2,cpsa,2,shuffle_B,1987,1.7881393432617188e-07,2.3537834261453465e-09,0
grid,MHEALTH,2,M2,late_product,3,reverse,1987,1.9371509552001953e-06,2.972925828646987e-09,0
grid,MHEALTH,2,M2,late_product,3,shuffle_A,1987,0.0,0.0,0
grid,MHEALTH,2,M2,late_product,3,shuffle_B,1987,9.834766387939453e-07,1.186854539135885e-09,0
grid,MHEALTH,2,M2,late_mean,3,reverse,1987,1.1920928955078125e-07,3.2749254128581216e-09,0
grid,MHEALTH,2,M2,late_mean,3,shuffle_A,1987,0.0,0.0,0
grid,MHEALTH,2,M2,late_mean,3,shuffle_B,1987,1.1920928955078125e-07,1.3688140337124494e-09,0
grid,MHEALTH,2,M2,cpsa,3,reverse,1987,2.384185791015625e-07,4.172099305194711e-09,0
grid,MHEALTH,2,M2,cpsa,3,shuffle_A,1987,0.0,0.0,0
grid,MHEALTH,2,M2,cpsa,3,shuffle_B,1987,2.384185791015625e-07,4.55404252461779e-09,0
grid,MHEALTH,2,M2,late_product,5,reverse,1987,2.562999725341797e-06,2.344615432863648e-09,0
grid,MHEALTH,2,M2,late_product,5,shuffle_A,1987,1.6689300537109375e-06,1.3501348719030483e-09,0
grid,MHEALTH,2,M2,late_product,5,shuffle_B,1987,1.6689300537109375e-06,1.2133078740055177e-09,0
grid,MHEALTH,2,M2,late_mean,5,reverse,1987,1.1920928955078125e-07,3.794916831982893e-09,0
grid,MHEALTH,2,M2,late_mean,5,shuffle_A,1987,5.960464477539063e-08,2.940646371161373e-09,0
grid,MHEALTH,2,M2,late_mean,5,shuffle_B,1987,1.1920928955078125e-07,2.468487289957419e-09,0
grid,MHEALTH,2,M2,cpsa,5,reverse,1987,2.384185791015625e-07,3.341639864005599e-09,0
grid,MHEALTH,2,M2,cpsa,5,shuffle_A,1987,2.980232238769531e-07,3.0475787929732376e-09,0
grid,MHEALTH,2,M2,cpsa,5,shuffle_B,1987,2.980232238769531e-07,3.6450090646715306e-09,0
grid,MHEALTH,2,M2,late_product,8,reverse,1987,1.5497207641601562e-06,3.072372293194426e-09,0
grid,MHEALTH,2,M2,late_product,8,shuffle_A,1987,1.3113021850585938e-06,1.1421756414687482e-09,0
grid,MHEALTH,2,M2,late_product,8,shuffle_B,1987,1.1920928955078125e-06,1.924161047894353e-09,0
grid,MHEALTH,2,M2,late_mean,8,reverse,1987,1.7881393432617188e-07,3.5557612752320044e-09,0
grid,MHEALTH,2,M2,late_mean,8,shuffle_A,1987,1.1920928955078125e-07,1.9022464890703966e-09,0
grid,MHEALTH,2,M2,late_mean,8,shuffle_B,1987,1.7881393432617188e-07,3.0451599036585097e-09,0
grid,MHEALTH,2,M2,cpsa,8,reverse,1987,2.980232238769531e-07,2.6395414565451508e-09,0
grid,MHEALTH,2,M2,cpsa,8,shuffle_A,1987,2.384185791015625e-07,4.663338712177842e-09,0
grid,MHEALTH,2,M2,cpsa,8,shuffle_B,1987,2.980232238769531e-07,2.5194870122009316e-09,0
grid,MHEALTH,2,M2,late_product,16,reverse,1987,7.450580596923828e-06,2.6712477946671657e-09,0
grid,MHEALTH,2,M2,late_product,16,shuffle_A,1987,2.8014183044433594e-06,7.818880381455744e-10,0
grid,MHEALTH,2,M2,late_product,16,shuffle_B,1987,2.8014183044433594e-06,8.90195258721777e-10,0
grid,MHEALTH,2,M2,late_mean,16,reverse,1987,1.7881393432617188e-07,3.53413913846123e-09,0
grid,MHEALTH,2,M2,late_mean,16,shuffle_A,1987,1.1920928955078125e-07,2.151314409959336e-09,0
grid,MHEALTH,2,M2,late_mean,16,shuffle_B,1987,1.1920928955078125e-07,2.1037294755265894e-09,0
grid,MHEALTH,2,M2,cpsa,16,reverse,1987,2.384185791015625e-07,2.1889225637823584e-09,0
grid,MHEALTH,2,M2,cpsa,16,shuffle_A,1987,2.980232238769531e-07,3.2016417641889887e-09,0
grid,MHEALTH,2,M2,cpsa,16,shuffle_B,1987,2.980232238769531e-07,3.224541616805429e-09,0
grid,MHEALTH,2,M2,late_product,32,reverse,1987,7.748603820800781e-06,2.0938206852321195e-09,0
grid,MHEALTH,2,M2,late_product,32,shuffle_A,1987,7.748603820800781e-07,2.1561496215972708e-10,0
grid,MHEALTH,2,M2,late_product,32,shuffle_B,1987,4.947185516357422e-06,1.7383769798550876e-09,0
grid,MHEALTH,2,M2,late_mean,32,reverse,1987,1.7881393432617188e-07,3.603892164401823e-09,0
grid,MHEALTH,2,M2,late_mean,32,shuffle_A,1987,1.1920928955078125e-07,3.145857235222626e-10,0
grid,MHEALTH,2,M2,late_mean,32,shuffle_B,1987,1.7881393432617188e-07,3.6089179382854816e-09,0
grid,MHEALTH,2,M2,cpsa,32,reverse,1987,4.172325134277344e-07,2.1225585738917535e-09,0
grid,MHEALTH,2,M2,cpsa,32,shuffle_A,1987,5.364418029785156e-07,3.6926511707234746e-09,0
grid,MHEALTH,2,M2,cpsa,32,shuffle_B,1987,4.172325134277344e-07,4.149951044322022e-09,0
grid,MHEALTH,2,M2,late_product,64,reverse,1987,2.0205974578857422e-05,4.567631482630101e-09,0
grid,MHEALTH,2,M2,late_product,64,shuffle_A,1987,6.765127182006836e-06,1.38052161434653e-09,0
grid,MHEALTH,2,M2,late_product,64,shuffle_B,1987,6.765127182006836e-06,8.720990875049531e-10,0
grid,MHEALTH,2,M2,late_mean,64,reverse,1987,1.7881393432617188e-07,3.6064114202991353e-09,0
grid,MHEALTH,2,M2,late_mean,64,shuffle_A,1987,1.1920928955078125e-07,6.446101538514346e-10,0
grid,MHEALTH,2,M2,late_mean,64,shuffle_B,1987,1.1920928955078125e-07,3.8243153208465974e-10,0
grid,MHEALTH,2,M2,cpsa,64,reverse,1987,7.152557373046875e-07,2.195460153117501e-09,0
grid,MHEALTH,2,M2,cpsa,64,shuffle_A,1987,7.152557373046875e-07,3.792217242383848e-09,0
grid,MHEALTH,2,M2,cpsa,64,shuffle_B,1987,7.152557373046875e-07,3.240636990618149e-09,0
grid,MHEALTH,2,M2,late_product,100,reverse,1987,6.16908073425293e-06,1.2396842042918255e-09,0
grid,MHEALTH,2,M2,late_product,100,shuffle_A,1987,7.331371307373047e-06,1.0024646237875653e-09,0
grid,MHEALTH,2,M2,late_product,100,shuffle_B,1987,8.463859558105469e-06,9.786181683366982e-10,0
grid,MHEALTH,2,M2,late_mean,100,reverse,1987,1.1920928955078125e-07,3.949661381427259e-09,0
grid,MHEALTH,2,M2,late_mean,100,shuffle_A,1987,1.1920928955078125e-07,2.504946187758819e-09,0
grid,MHEALTH,2,M2,late_mean,100,shuffle_B,1987,1.1920928955078125e-07,2.4512296360479346e-09,0
grid,MHEALTH,2,M2,cpsa,100,reverse,1987,7.152557373046875e-07,1.932901464508114e-09,0
grid,MHEALTH,2,M2,cpsa,100,shuffle_A,1987,5.364418029785156e-07,1.8044727052766622e-09,0
grid,MHEALTH,2,M2,cpsa,100,shuffle_B,1987,7.152557373046875e-07,2.6167017203992053e-09,0
grid,MHEALTH,2,M3,late_product,1,reverse,1987,5.364418029785156e-07,6.332397909311322e-10,0
grid,MHEALTH,2,M3,late_product,1,shuffle_B,1987,5.364418029785156e-07,6.332397909311322e-10,0
grid,MHEALTH,2,M3,late_mean,1,reverse,1987,1.1920928955078125e-07,2.295270364858146e-09,0
grid,MHEALTH,2,M3,late_mean,1,shuffle_B,1987,1.1920928955078125e-07,2.295270364858146e-09,0
grid,MHEALTH,2,M3,cpsa,1,reverse,1987,1.7881393432617188e-07,3.26634135292946e-09,0
grid,MHEALTH,2,M3,cpsa,1,shuffle_B,1987,1.7881393432617188e-07,3.26634135292946e-09,0
grid,MHEALTH,2,M3,late_product,2,reverse,1987,4.76837158203125e-07,3.39296171057782e-10,0
grid,MHEALTH,2,M3,late_product,2,shuffle_A,1987,5.364418029785156e-07,2.4871144493080674e-10,0
grid,MHEALTH,2,M3,late_product,2,shuffle_B,1987,5.364418029785156e-07,3.962710686202316e-10,0
grid,MHEALTH,2,M3,late_mean,2,reverse,1987,1.1920928955078125e-07,2.17796037234489e-09,0
grid,MHEALTH,2,M3,late_mean,2,shuffle_A,1987,1.1920928955078125e-07,1.7822871646588812e-09,0
grid,MHEALTH,2,M3,late_mean,2,shuffle_B,1987,1.1920928955078125e-07,1.9492681691185193e-09,0
grid,MHEALTH,2,M3,cpsa,2,reverse,1987,2.384185791015625e-07,3.938384084763703e-09,0
grid,MHEALTH,2,M3,cpsa,2,shuffle_A,1987,2.384185791015625e-07,3.887703150105634e-09,0
grid,MHEALTH,2,M3,cpsa,2,shuffle_B,1987,1.7881393432617188e-07,3.7042513958852826e-09,0
grid,MHEALTH,2,M3,late_product,3,reverse,1987,1.2516975402832031e-06,1.0989504520825959e-09,0
grid,MHEALTH,2,M3,late_product,3,shuffle_A,1987,9.5367431640625e-07,7.323799185936804e-10,0
grid,MHEALTH,2,M3,late_product,3,shuffle_B,1987,1.2516975402832031e-06,9.690984918686399e-10,0
grid,MHEALTH,2,M3,late_mean,3,reverse,1987,1.1920928955078125e-07,3.2197612740541442e-09,0
grid,MHEALTH,2,M3,late_mean,3,shuffle_A,1987,1.1920928955078125e-07,1.8858743714666554e-09,0
grid,MHEALTH,2,M3,late_mean,3,shuffle_B,1987,1.1920928955078125e-07,2.0637830249967093e-09,0
grid,MHEALTH,2,M3,cpsa,3,reverse,1987,2.384185791015625e-07,4.028435248344006e-09,0
grid,MHEALTH,2,M3,cpsa,3,shuffle_A,1987,2.384185791015625e-07,3.4650661605122065e-09,0
grid,MHEALTH,2,M3,cpsa,3,shuffle_B,1987,2.384185791015625e-07,3.693135245657336e-09,0
grid,MHEALTH,2,M3,late_product,5,reverse,1987,3.7550926208496094e-06,3.939111256869841e-09,0
grid,MHEALTH,2,M3,late_product,5,shuffle_A,1987,1.4007091522216797e-06,3.124485322079973e-09,0
grid,MHEALTH,2,M3,late_product,5,shuffle_B,1987,2.8014183044433594e-06,3.793194019074618e-09,0
grid,MHEALTH,2,M3,late_mean,5,reverse,1987,1.1920928955078125e-07,3.904645087526513e-09,0
grid,MHEALTH,2,M3,late_mean,5,shuffle_A,1987,1.1920928955078125e-07,2.56823506635828e-09,0
grid,MHEALTH,2,M3,late_mean,5,shuffle_B,1987,1.1920928955078125e-07,3.777635602352253e-09,0
grid,MHEALTH,2,M3,cpsa,5,reverse,1987,2.980232238769531e-07,3.2991577041892542e-09,0
grid,MHEALTH,2,M3,cpsa,5,shuffle_A,1987,2.980232238769531e-07,2.5120532862594924e-09,0
grid,MHEALTH,2,M3,cpsa,5,shuffle_B,1987,2.980232238769531e-07,3.583153378840878e-09,0
grid,MHEALTH,2,M3,late_product,8,reverse,1987,2.86102294921875e-06,2.4046864369168486e-09,0
grid,MHEALTH,2,M3,late_product,8,shuffle_A,1987,1.6093254089355469e-06,1.0977383355430876e-09,0
grid,MHEALTH,2,M3,late_product,8,shuffle_B,1987,1.9073486328125e-06,1.2199863835982241e-09,0
grid,MHEALTH,2,M3,late_mean,8,reverse,1987,1.7881393432617188e-07,3.5138973623697528e-09,0
grid,MHEALTH,2,M3,late_mean,8,shuffle_A,1987,1.1920928955078125e-07,2.139712770963363e-09,0
grid,MHEALTH,2,M3,late_mean,8,shuffle_B,1987,1.1920928955078125e-07,2.4017285584829325e-09,0
grid,MHEALTH,2,M3,cpsa,8,reverse,1987,2.384185791015625e-07,2.576917970427326e-09,0
grid,MHEALTH,2,M3,cpsa,8,shuffle_A,1987,2.384185791015625e-07,3.2401175991832198e-09,0
grid,MHEALTH,2,M3,cpsa,8,shuffle_B,1987,2.384185791015625e-07,4.621392824686074e-09,0
grid,MHEALTH,2,M3,late_product,16,reverse,1987,6.616115570068359e-06,5.254604932526112e-09,0
grid,MHEALTH,2,M3,late_product,16,shuffle_A,1987,4.738569259643555e-06,4.332887902842905e-09,0
grid,MHEALTH,2,M3,late_product,16,shuffle_B,1987,4.738569259643555e-06,4.221889501903846e-09,0
grid,MHEALTH,2,M3,late_mean,16,reverse,1987,1.7881393432617188e-07,3.5877156549006216e-09,0
grid,MHEALTH,2,M3,late_mean,16,shuffle_A,1987,1.7881393432617188e-07,3.5450212622752484e-09,0
grid,MHEALTH,2,M3,late_mean,16,shuffle_B,1987,1.7881393432617188e-07,3.5400655412716187e-09,0
grid,MHEALTH,2,M3,cpsa,16,reverse,1987,2.980232238769531e-07,1.7960434758912977e-09,0
grid,MHEALTH,2,M3,cpsa,16,shuffle_A,1987,2.384185791015625e-07,1.8197098186952205e-09,0
grid,MHEALTH,2,M3,cpsa,16,shuffle_B,1987,2.384185791015625e-07,2.3018555041950212e-09,0
grid,MHEALTH,2,M3,late_product,32,reverse,1987,9.238719940185547e-06,4.878618435739083e-09,0
grid,MHEALTH,2,M3,late_product,32,shuffle_A,1987,3.6954879760742188e-06,1.7521029561679623e-09,0
grid,MHEALTH,2,M3,late_product,32,shuffle_B,1987,5.364418029785156e-06,1.9276416439185862e-09,0
grid,MHEALTH,2,M3,late_mean,32,reverse,1987,1.7881393432617188e-07,3.53333168875228e-09,0
grid,MHEALTH,2,M3,late_mean,32,shuffle_A,1987,1.1920928955078125e-07,7.542098269526946e-10,0
grid,MHEALTH,2,M3,late_mean,32,shuffle_B,1987,1.1920928955078125e-07,1.951190014387374e-09,0
grid,MHEALTH,2,M3,cpsa,32,reverse,1987,4.172325134277344e-07,1.8121927058501e-09,0
grid,MHEALTH,2,M3,cpsa,32,shuffle_A,1987,4.172325134277344e-07,3.25026434610164e-09,0
grid,MHEALTH,2,M3,cpsa,32,shuffle_B,1987,4.172325134277344e-07,3.740719631582248e-09,0
grid,MHEALTH,2,M3,late_product,64,reverse,1987,1.3723969459533691e-05,6.191934404296095e-09,0
grid,MHEALTH,2,M3,late_product,64,shuffle_A,1987,9.775161743164062e-06,5.396452473105511e-09,0
grid,MHEALTH,2,M3,late_product,64,shuffle_B,1987,9.775161743164062e-06,5.965521957347164e-09,0
grid,MHEALTH,2,M3,late_mean,64,reverse,1987,1.1920928955078125e-07,3.737580536413817e-09,0
grid,MHEALTH,2,M3,late_mean,64,shuffle_A,1987,1.1920928955078125e-07,3.663938475755929e-09,0
grid,MHEALTH,2,M3,late_mean,64,shuffle_B,1987,1.1920928955078125e-07,3.6478534999333014e-09,0
grid,MHEALTH,2,M3,cpsa,64,reverse,1987,5.960464477539062e-07,1.8567011962852201e-09,0
grid,MHEALTH,2,M3,cpsa,64,shuffle_A,1987,7.748603820800781e-07,3.3921994467351836e-09,0
grid,MHEALTH,2,M3,cpsa,64,shuffle_B,1987,7.152557373046875e-07,3.286463317930042e-09,0
grid,MHEALTH,2,M3,late_product,100,reverse,1987,2.2083520889282227e-05,3.953793246336792e-09,0
grid,MHEALTH,2,M3,late_product,100,shuffle_A,1987,2.3931264877319336e-05,4.499847719496789e-09,0
grid,MHEALTH,2,M3,late_product,100,shuffle_B,1987,1.2695789337158203e-05,2.47988269477121e-09,0
grid,MHEALTH,2,M3,late_mean,100,reverse,1987,1.1920928955078125e-07,3.4907659859076853e-09,0
grid,MHEALTH,2,M3,late_mean,100,shuffle_A,1987,1.1920928955078125e-07,3.5194332389700022e-09,0
grid,MHEALTH,2,M3,late_mean,100,shuffle_B,1987,1.1920928955078125e-07,2.276938774080651e-09,0
grid,MHEALTH,2,M3,cpsa,100,reverse,1987,7.152557373046875e-07,1.8626039150097197e-09,0
