dataset,seed,source,operator,k,eta,n_test,n_boundary_degenerate,frac_boundary_degenerate,mean_l1_exact_vs_clean,max_l1_exact_vs_clean,mean_l1_near_vs_clean,max_l1_near_vs_clean,mean_l1_near_vs_exact,max_l1_near_vs_exact,flip_rate_near_vs_clean,flip_count_near_vs_clean,flip_rate_near_vs_exact,flip_count_near_vs_exact,mean_single_copy_l1,mean_maxdir_single_copy_l1,max_maxdir_single_copy_l1,mean_token_l1_to_p,max_token_l1_to_p,frac_token_l1_ge_90pct_eta,movement_ratio,trajectory_error_ratio
MHEALTH,1,M1,cpsa,2,0.05,1987,0,0.0,0.2086850555730644,1.0355010443218564,0.2081149716450617,1.0357056987671276,0.0009446666087120821,0.01219561522566881,0.14242576748867639,283,0.0005032712632108706,1,0.009095273701181617,0.009325745848924892,0.05061853815232098,0.02365163744095928,0.05,0.3910417715148465,0.9972682091372704,0.0045267573478990075
MHEALTH,1,M1,late_product,3,0.01,1987,0,0.0,0.1572801076139152,1.9935041439336598,0.15706580472016887,1.9935041440731989,0.0025987837569042393,0.7851641405427968,0.0770005032712632,153,0.0010065425264217413,2,0.012396823350481912,0.016766603099204826,0.9935310751170509,0.006360717642917762,0.01,0.5495722194262708,0.9986374443850687,0.01652328318139016
MHEALTH,1,M1,late_mean,3,0.01,1987,0,0.0,0.19365488290926125,0.5327318605330618,0.19365488283826077,0.5327318605330618,9.092446457996847e-10,5.960464477539063e-08,0.116758933064922,232,0.0,0,0.0021202382289383175,0.0021202456845223015,0.0033333897590637207,0.006360717642917762,0.01,0.5495722194262708,0.9999999996333659,4.695180581765757e-09
MHEALTH,1,M1,cpsa,3,0.01,1987,0,0.0,0.3111885192760461,1.4535064999296623,0.31115876908119167,1.4535089129480587,4.262644405661207e-05,0.0005273677493109474,0.1766482133870156,351,0.0,0,0.0025670132970930988,0.002581765189669701,0.010215846413004215,0.006360717642917762,0.01,0.5495722194262708,0.999904398160563,0.00013697948804724193
MHEALTH,1,M1,late_product,3,0.05,1987,0,0.0,0.1572801076139152,1.9935041439336598,0.15971165347087887,1.9935041440731989,0.006987308011154099,0.7856793302378835,0.0790135883241067,157,0.003019627579265224,6,0.021910501810740585,0.0314622735417356,1.03975985444853,0.02365163744095928,0.05,0.3910417715148465,1.0154599707099168,0.044425885238496006
MHEALTH,1,M1,late_mean,3,0.05,1987,0,0.0,0.19365488290926125,0.5327318605330618,0.1936548828116616,0.5327318605330618,1.300498555794788e-09,8.940696716308594e-08,0.116758933064922,232,0.0,0,0.007883877031362365,0.007883888718397226,0.01666674017906189,0.02365163744095928,0.05,0.3910417715148465,0.9999999994960125,6.715547453580855e-09
MHEALTH,1,M1,cpsa,3,0.05,1987,0,0.0,0.3111885192760461,1.4535064999296623,0.3106524964549872,1.453563153074014,0.0007579227523401047,0.007347966248381965,0.1766482133870156,351,0.0005032712632108706,1,0.009095273701181617,0.009325745848924892,0.05061853815232098,0.02365163744095928,0.05,0.3910417715148465,0.9982774980828151,0.002435574275372845
MHEALTH,1,M1,late_product,5,0.01,1987,0,0.0,0.19295106027256384,1.9999923786698122,0.19298002892006427,1.9999923786540097,0.0012076602993936444,0.9015557605480778,0.0961248112732763,191,0.0005032712632108706,1,0.012396823350481912,0.016766603099204826,0.9935310751170509,0.006360717642917762,0.01,0.5495722194262708,1.0001501346893844,0.006258894341848633
MHEALTH,1,M1,late_mean,5,0.01,1987,0,0.0,0.2766498338584541,0.7610455469899904,0.27664983460681514,0.7610455469899904,9.763855214022949e-09,1.1920928955078125e-07,0.12934071464519376,257,0.0,0,0.0021202382289383175,0.0021202456845223015,0.0033333897590637207,0.006360717642917762,0.01,0.5495722194262708,1.000000002705084,3.529319023201928e-08
MHEALTH,1,M1,cpsa,5,0.01,1987,0,0.0,0.39896593718995715,1.6451377212009026,0.39892681969607524,1.6451379326148903,4.818424619443557e-05,0.0004527048738696138,0.19476597886260694,387,0.0,0,0.0025670132970930988,0.002581765189669701,0.010215846413004215,0.006360717642917762,0.01,0.5495722194262708,0.9999019527978819,0.00012077283222174906
MHEALTH,1,M1,late_product,5,0.05,1987,0,0.0,0.19295106027256384,1.9999923786698122,0.19373981223751072,1.9999923786540097,0.002107763334538019,0.9899876976323868,0.09662808253648716,192,0.0010065425264217413,2,0.021910501810740585,0.0314622735417356,1.03975985444853,0.02365163744095928,0.05,0.3910417715148465,1.0040878343131812,0.010923823541371475
MHEALTH,1,M1,late_mean,5,0.05,1987,0,0.0,0.2766498338584541,0.7610455469899904,0.276649833714864,0.7610455469899904,8.637550157756721e-09,1.1920928955078125e-07,0.12934071464519376,257,0.0,0,0.007883877031362365,0.007883888718397226,0.01666674017906189,0.02365163744095928,0.05,0.3910417715148465,0.9999999994809681,3.122196040130666e-08
MHEALTH,1,M1,cpsa,5,0.05,1987,0,0.0,0.39896593718995715,1.6451377212009026,0.3982416647846826,1.645142062162975,0.0008819141598758421,0.006420731774728239,0.19426270759939607,386,0.0005032712632108706,1,0.009095273701181617,0.009325745848924892,0.05061853815232098,0.02365163744095928,0.05,0.3910417715148465,0.9981846259598606,0.0022104998890066694
MHEALTH,1,M1,late_product,8,0.01,1987,0,0.0,0.22917276350136448,2.0000000923257124,0.22977533985481102,2.000000102804911,0.000667051935348934,0.5117918541654949,0.11927528938097634,237,0.0,0,0.012396823350481912,0.016766603099204826,0.9935310751170509,0.006360717642917762,0.01,0.5495722194262708,1.0026293541354576,0.002910694644326539
MHEALTH,1,M1,late_mean,8,0.01,1987,0,0.0,0.3388960441620011,0.9322807512412368,0.3388960450792227,0.9322807512412368,3.698288172600922e-08,1.4901161193847656e-07,0.13940613990941117,277,0.0,0,0.0021202382289383175,0.0021202456845223015,0.0033333897590637207,0.006360717642917762,0.01,0.5495722194262708,1.0000000027064986,1.0912751081960237e-07
MHEALTH,1,M1,cpsa,8,0.01,1987,0,0.0,0.44247939907603406,1.8340694659058219,0.4424279777516764,1.8340694232940873,6.060194191146098e-05,0.00048202365041011275,0.20181177654755914,401,0.0,0,0.0025670132970930988,0.002581765189669701,0.010215846413004215,0.006360717642917762,0.01,0.5495722194262708,0.9998837882069425,0.00013695991731594123
MHEALTH,1,M1,late_product,8,0.05,1987,0,0.0,0.22917276350136448,2.0000000923257124,0.23102193367415344,2.000000102804911,0.003298788160019683,1.416123815199461,0.11927528938097634,237,0.0010065425264217413,2,0.021910501810740585,0.0314622735417356,1.03975985444853,0.02365163744095928,0.05,0.3910417715148465,1.008068891540761,0.014394329018945752
MHEALTH,1,M1,late_mean,8,0.05,1987,0,0.0,0.3388960441620011,0.9322807512412368,0.33889604370754906,0.9322807512412368,3.029793546508659e-08,1.4901161193847656e-07,0.13940613990941117,277,0.0,0,0.007883877031362365,0.007883888718397226,0.01666674017906189,0.02365163744095928,0.05,0.3910417715148465,0.9999999986590223,8.940185637163528e-08
MHEALTH,1,M1,cpsa,8,0.05,1987,0,0.0,0.44247939907603406,1.8340694659058219,0.44152319363353604,1.834071052901976,0.0011235918593687172,0.006299457068938974,0.20181177654755914,401,0.0,0,0.009095273701181617,0.009325745848924892,0.05061853815232098,0.02365163744095928,0.05,0.3910417715148465,0.997838983137984,0.002539308862096071
MHEALTH,1,M1,late_product,16,0.01,1987,0,0.0,0.2796367854124981,2.0000001611878258,0.27964153840320993,2.0000001611878258,9.751425772611126e-06,0.0038018524646759033,0.1444388525415199,287,0.0,0,0.012396823350481912,0.016766603099204826,0.9935310751170509,0.006360717642917762,0.01,0.5495722194262708,1.0000169970152706,3.4871756082543266e-05
MHEALTH,1,M1,late_mean,16,0.01,1987,0,0.0,0.4034476720272708,1.1098580391096746,0.4034476706794779,1.1098580391096746,8.171020357649417e-08,2.980232238769531e-07,0.14645193759436337,291,0.0,0,0.0021202382289383175,0.0021202456845223015,0.0033333897590637207,0.006360717642917762,0.01,0.5495722194262708,0.9999999966593118,2.0252986754369234e-07
MHEALTH,1,M1,cpsa,16,0.01,1987,0,0.0,0.47019878444819657,1.9023185325947733,0.4701456960499416,1.902318504942507,6.147985424964173e-05,0.0003497097140003902,0.20684448917966783,411,0.0,0,0.0025670132970930988,0.002581765189669701,0.010215846413004215,0.006360717642917762,0.01,0.5495722194262708,0.9998870937143802,0.00013075289916325843
MHEALTH,1,M1,late_product,16,0.05,1987,0,0.0,0.2796367854124981,2.0000001611878258,0.2797493183910385,2.0000001611878258,0.00023650932593625263,0.09320175647735596,0.1444388525415199,287,0.0,0,0.021910501810740585,0.0314622735417356,1.03975985444853,0.02365163744095928,0.05,0.3910417715148465,1.0004024255191406,0.0008457732969121811
MHEALTH,1,M1,late_mean,16,0.05,1987,0,0.0,0.4034476720272708,1.1098580391096746,0.4034476706328415,1.1098580391096746,9.101428951882158e-08,2.980232238769531e-07,0.14645193759436337,291,0.0,0,0.007883877031362365,0.007883888718397226,0.01666674017906189,0.02365163744095928,0.05,0.3910417715148465,0.9999999965437171,2.2559131166003982e-07
MHEALTH,1,M1,cpsa,16,0.05,1987,0,0.0,0.47019878444819657,1.9023185325947733,0.46924438455068546,1.9023189078014524,0.001105567156716344,0.005959163839540538,0.20533467539003522,408,0.001509813789632612,3,0.009095273701181617,0.009325745848924892,0.05061853815232098,0.02365163744095928,0.05,0.3910417715148465,0.9979702204066071,0.0023512760842497415
MHEALTH,1,M1,late_product,32,0.01,1987,0,0.0,0.3099120246975763,2.0000001611878258,0.3099152707353669,2.0000001611878258,4.2160469081890555e-06,0.0007136969252314884,0.15752390538500252,313,0.0,0,0.012396823350481912,0.016766603099204826,0.9935310751170509,0.006360717642917762,0.01,0.5495722194262708,1.0000104740620948,1.360401201696911e-05
MHEALTH,1,M1,late_mean,32,0.01,1987,0,0.0,0.4414192029330738,1.2143150071280786,0.4414192112228546,1.2143153051513025,1.828495312390141e-07,5.961046554148197e-07,0.14947156517362858,297,0.0,0,0.0021202382289383175,0.0021202456845223015,0.0033333897590637207,0.006360717642917762,0.01,0.5495722194262708,1.0000000187798372,4.1423103033135834e-07
MHEALTH,1,M1,cpsa,32,0.01,1987,0,0.0,0.480456616527615,1.917665831062597,0.4804052926870697,1.917665828876272,5.942293677267402e-05,0.0002984933227817505,0.21238047307498742,422,0.0,0,0.0025670132970930988,0.002581765189669701,0.010215846413004215,0.006360717642917762,0.01,0.5495722194262708,0.9998931769513005,0.0001236801299608257
MHEALTH,1,M1,late_product,32,0.05,1987,0,0.0,0.3099120246975763,2.0000001611878258,0.30999341320533175,2.0000001611878258,0.00010578735852314078,0.018023191587417386,0.15752390538500252,313,0.0,0,0.021910501810740585,0.0314622735417356,1.03975985444853,0.02365163744095928,0.05,0.3910417715148465,1.0002626181021368,0.00034134641476519676
MHEALTH,1,M1,late_mean,32,0.05,1987,0,0.0,0.4414192029330738,1.2143150071280786,0.4414192138907399,1.2143153051513025,2.1488149705270128e-07,5.961046554148197e-07,0.14947156517362858,297,0.0,0,0.007883877031362365,0.007883888718397226,0.01666674017906189,0.02365163744095928,0.05,0.3910417715148465,1.0000000248237186,4.867968942558232e-07
MHEALTH,1,M1,cpsa,32,0.05,1987,0,0.0,0.480456616527615,1.917665831062597,0.4796103002006553,1.9176659615170122,0.000990091220877213,0.006394641737364308,0.21137393054856568,420,0.0010065425264217413,2,0.009095273701181617,0.009325745848924892,0.05061853815232098,0.02365163744095928,0.05,0.3910417715148465,0.9982385166571828,0.0020607297034076874
MHEALTH,1,M1,late_product,64,0.01,1987,0,0.0,0.34399376640113477,2.0000001611878258,0.34399536707991685,2.0000001611878258,1.9365682824389907e-06,0.0010743141174316406,0.1746351283341721,347,0.0,0,0.012396823350481912,0.016766603099204826,0.9935310751170509,0.006360717642917762,0.01,0.5495722194262708,1.000004653220315,5.629660975253656e-06
MHEALTH,1,M1,late_mean,64,0.01,1987,0,0.0,0.4621309550570566,1.2712915856182203,0.462130970051224,1.2712920028507337,4.1014952457346187e-07,1.1923257261514664e-06,0.1524911927528938,303,0.0,0,0.0021202382289383175,0.0021202456845223015,0.0033333897590637207,0.006360717642917762,0.01,0.5495722194262708,1.000000032445711,8.875179645190034e-07
MHEALTH,1,M1,cpsa,64,0.01,1987,0,0.0,0.4846917662861891,1.9223796458847215,0.4846440207639662,1.9223796147689556,5.577876057671618e-05,0.0002698395802383591,0.2128837443381983,423,0.0,0,0.0025670132970930988,0.002581765189669701,0.010215846413004215,0.006360717642917762,0.01,0.5495722194262708,0.9999014930198036,0.00011508089152020231
MHEALTH,1,M1,late_product,64,0.05,1987,0,0.0,0.34399376640113477,2.0000001611878258,0.3440334219257903,2.0000001611878258,4.810346871970084e-05,0.026095837354660034,0.1746351283341721,347,0.0,0,0.021910501810740585,0.0314622735417356,1.03975985444853,0.02365163744095928,0.05,0.3910417715148465,1.0001152797769284,0.00013983819888063574
MHEALTH,1,M1,late_mean,64,0.05,1987,0,0.0,0.4621309550570566,1.2712915856182203,0.46213096853096997,1.2712920028507337,4.1609578720197685e-07,1.1923257261514664e-06,0.1524911927528938,303,0.0,0,0.007883877031362365,0.007883888718397226,0.01666674017906189,0.02365163744095928,0.05,0.3910417715148465,1.0000000291560502,9.003850156512539e-07
MHEALTH,1,M1,cpsa,64,0.05,1987,0,0.0,0.4846917662861891,1.9223796458847215,0.4840307846765102,1.9223635129980936,0.0008168487223970335,0.005690479370173182,0.2128837443381983,423,0.0,0,0.009095273701181617,0.009325745848924892,0.05061853815232098,0.02365163744095928,0.05,0.3910417715148465,0.9986362846335445,0.00168529523135064
MHEALTH,1,M1,late_product,100,0.01,1987,0,0.0,0.3540293228891324,2.0000001611878258,0.35403024428282653,2.0000001611878258,9.231991614910112e-07,0.0004366189241409302,0.17916456970306996,356,0.0,0,0.012396823350481912,0.016766603099204826,0.9935310751170509,0.006360717642917762,0.01,0.5495722194262708,1.000002602591465,2.6076912329098786e-06
MHEALTH,1,M1,late_mean,100,0.01,1987,0,0.0,0.4698978442426474,1.2926577227966067,0.46989783989378436,1.292658199633765,6.384259385083813e-07,1.8477439880371094e-06,0.15500754906894817,308,0.0,0,0.0021202382289383175,0.0021202456845223015,0.0033333897590637207,0.006360717642917762,0.01,0.5495722194262708,0.9999999907450883,1.358648366513273e-06
MHEALTH,1,M1,cpsa,100,0.01,1987,0,0.0,0.48607781123977534,1.9237061103283057,0.4860332580200423,1.923706284984044,5.250094900726759e-05,0.00026490507404303143,0.2128837443381983,423,0.0,0,0.0025670132970930988,0.002581765189669701,0.010215846413004215,0.006360717642917762,0.01,0.5495722194262708,0.9999083413834107,0.0001080093511640868
MHEALTH,1,M1,late_product,100,0.05,1987,0,0.0,0.3540293228891324,2.0000001611878258,0.3540517388276178,2.0000001611878258,2.24170280326028e-05,0.010618716478347778,0.17916456970306996,356,0.0,0,0.021910501810740585,0.0314622735417356,1.03975985444853,0.02365163744095928,0.05,0.3910417715148465,1.0000633166154218,6.331969298380095e-05
MHEALTH,1,M1,late_mean,100,0.05,1987,0,0.0,0.4698978442426474,1.2926577227966067,0.46989784039248955,1.292658199633765,6.309509851012511e-07,1.8477439880371094e-06,0.15500754906894817,308,0.0,0,0.007883877031362365,0.007883888718397226,0.01666674017906189,0.02365163744095928,0.05,0.3910417715148465,0.9999999918063939,1.3427407527654852e-06
MHEALTH,1,M1,cpsa,100,0.05,1987,0,0.0,0.48607781123977534,1.9237061103283057,0.4855428242409505,1.9236808464670139,0.0007158467277646973,0.00469439043495299,0.2128837443381983,423,0.0,0,0.009095273701181617,0.009325745848924892,0.05061853815232098,0.02365163744095928,0.05,0.3910417715148465,0.9988993799213746,0.0014726998665890144
MHEALTH,1,M2,late_product,2,0.01,1987,0,0.0,0.21098528388778812,1.9997829687029254,0.21030601228855417,1.999782909227507,0.003362817448040067,0.777977700419139,0.11122294916960242,221,0.0005032712632108706,1,0.00903573325141076,0.012773653159968187,1.0389943371787247,0.005112491248406762,0.01,0.45697030699547053,0.9967804787769217,0.015938635084277116
MHEALTH,1,M2,late_mean,2,0.01,1987,0,0.0,0.144534291246279,0.33333233837163334,0.14453429126198072,0.33333233837163334,1.570171426754833e-11,1.4901161193847656e-08,0.21187720181177655,421,0.0,0,0.0017041629843623236,0.0017041707894724471,0.0033333897590637207,0.005112491248406762,0.01,0.45697030699547053,1.0000000001086367,1.0863660195900096e-10
MHEALTH,1,M2,cpsa,2,0.01,1987,0,0.0,0.24975450811949315,0.9053569533804051,0.24974121450842843,0.9053568995383685,3.326508409829526e-05,0.001095514759825278,0.1766482133870156,351,0.0,0,0.002090823857893892,0.002101518098092726,0.01463353161170744,0.005112491248406762,0.01,0.45697030699547053,0.9999467732888394,0.00013319112575289264
MHEALTH,1,M2,late_product,2,0.05,1987,0,0.0,0.21098528388778812,1.9997829687029254,0.21281886164149388,1.9997829772615565,0.005952032015412895,0.7856684181479171,0.1132360342224459,225,0.0025163563160543532,5,0.014233375973388992,0.02025249669710971,1.0389943371787247,0.01970882694803574,0.05,0.3236034222445898,1.0086905480795567,0.028210650078222828
MHEALTH,1,M2,late_mean,2,0.05,1987,0,0.0,0.144534291246279,0.33333233837163334,0.1445342911919089,0.33333233837163334,5.811977818435799e-11,1.4901161193847656e-08,0.21187720181177655,421,0.0,0,0.006569607465845186,0.006569618600722062,0.0166667178273201,0.01970882694803574,0.05,0.3236034222445898,0.9999999996238255,4.021175714303319e-10
MHEALTH,1,M2,cpsa,2,0.05,1987,0,0.0,0.24975450811949315,0.9053569533804051,0.24943597744924723,0.9053568995383685,0.0006440263008572603,0.011546707598455441,0.1766482133870156,351,0.0,0,0.007659595812179042,0.007852544291232376,0.07253727779593078,0.01970882694803574,0.05,0.3236034222445898,0.9987246249421311,0.00257863734154953
MHEALTH,1,M2,late_product,3,0.01,1987,0,0.0,0.29427344154544594,1.9999988170858563,0.29430618096830724,1.9999988150586858,0.002580012725842776,0.7765673099894466,0.15198792148968293,302,0.0010065425264217413,2,0.00903573325141076,0.012773653159968187,1.0389943371787247,0.005112491248406762,0.01,0.45697030699547053,1.0001112551057594,0.008767399165528614
MHEALTH,1,M2,late_mean,3,0.01,1987,0,0.0,0.23125486665686282,0.5333317832020157,0.23125486586564317,0.5333317832020157,9.98921329034872e-10,5.960464477539063e-08,0.27679919476597886,550,0.0,0,0.0017041629843623236,0.0017041707894724471,0.0033333897590637207,0.005112491248406762,0.01,0.45697030699547053,0.9999999965785816,4.3195688958930175e-09
MHEALTH,1,M2,cpsa,3,0.01,1987,0,0.0,0.3857267454188797,1.3270871951071967,0.3857110939159297,1.3270871426975646,2.7599256927585938e-05,0.0006720321150481823,0.28334172118772016,563,0.0005032712632108706,1,0.002090823857893892,0.002101518098092726,0.01463353161170744,0.005112491248406762,0.01,0.45697030699547053,0.9999594233401343,7.15513177537496e-05
MHEALTH,1,M2,late_product,3,0.05,1987,0,0.0,0.29427344154544594,1.9999988170858563,0.2951695671687253,1.9999988096429184,0.0035057468372844663,0.7765673099894466,0.15198792148968293,302,0.0010065425264217413,2,0.014233375973388992,0.02025249669710971,1.0389943371787247,0.01970882694803574,0.05,0.3236034222445898,1.0030452140654391,0.011913228794529385
MHEALTH,1,M2,late_mean,3,0.05,1987,0,0.0,0.23125486665686282,0.5333317832020157,0.23125486633786635,0.5333317832020157,6.813717345195289e-10,8.940696716308594e-08,0.27679919476597886,550,0.0,0,0.006569607465845186,0.006569618600722062,0.0166667178273201,0.01970882694803574,0.05,0.3236034222445898,0.9999999986205849,2.9464103582760567e-09
MHEALTH,1,M2,cpsa,3,0.05,1987,0,0.0,0.3857267454188797,1.3270871951071967,0.3853900731481202,1.3270871426975646,0.0005193823310996106,0.0066840793282665345,0.28334172118772016,563,0.0005032712632108706,1,0.007659595812179042,0.007852544291232376,0.07253727779593078,0.01970882694803574,0.05,0.3236034222445898,0.9991271741595364,0.001346503288320305
MHEALTH,1,M2,late_product,5,0.01,1987,0,0.0,0.4107861174035642,2.0000000581787933,0.41123407356674146,2.000000058405716,0.0004513702680123285,0.11638799982350334,0.20684448917966783,411,0.0,0,0.00903573325141076,0.012773653159968187,1.0389943371787247,0.005112491248406762,0.01,0.45697030699547053,1.001090485155654,0.001098796305155789
MHEALTH,1,M2,late_mean,5,0.01,1987,0,0.0,0.3303640965729282,0.7619024963005359,0.3303640979122705,0.7619024963023548,1.0127524399601182e-08,1.1920928955078125e-07,0.2858580775037745,568,0.0,0,0.0017041629843623236,0.0017041707894724471,0.0033333897590637207,0.005112491248406762,0.01,0.45697030699547053,1.00000000405414,3.065564480117627e-08
MHEALTH,1,M2,cpsa,5,0.01,1987,0,0.0,0.4977539955807174,1.5755969416020206,0.49773117293070346,1.575596949412534,3.228303157164513e-05,0.0006008164877400191,0.30749874182184195,611,0.0,0,0.002090823857893892,0.002101518098092726,0.01463353161170744,0.005112491248406762,0.01,0.45697030699547053,0.9999541487356876,6.485740317158339e-05
MHEALTH,1,M2,late_product,5,0.05,1987,0,0.0,0.4107861174035642,2.0000000581787933,0.4277320109278725,2.000000058405716,0.017031710916506678,1.0262946933507922,0.22043281328636136,438,0.013588324106693507,27,0.014233375973388992,0.02025249669710971,1.0389943371787247,0.01970882694803574,0.05,0.3236034222445898,1.0412523520303398,0.04146126218714056
MHEALTH,1,M2,late_mean,5,0.05,1987,0,0.0,0.3303640965729282,0.7619024963005359,0.33036409626382485,0.7619024963023548,9.27541345815632e-09,1.1920928955078125e-07,0.2858580775037745,568,0.0,0,0.006569607465845186,0.006569618600722062,0.0166667178273201,0.01970882694803574,0.05,0.3236034222445898,0.9999999990643554,2.8076336243483903e-08
MHEALTH,1,M2,cpsa,5,0.05,1987,0,0.0,0.4977539955807174,1.5755969416020206,0.4972981939113866,1.575596949412534,0.0006054536102854301,0.005301867299749574,0.30749874182184195,611,0.0,0,0.007659595812179042,0.007852544291232376,0.07253727779593078,0.01970882694803574,0.05,0.3236034222445898,0.99908428325362,0.0012163711706202622
MHEALTH,1,M2,late_product,8,0.01,1987,0,0.0,0.4675139851199202,2.000000093905467,0.46752189213041423,2.0000000832874694,1.0035839743667316e-05,0.0053130388259887695,0.23855057876195268,474,0.0,0,0.00903573325141076,0.012773653159968187,1.0389943371787247,0.005112491248406762,0.01,0.45697030699547053,1.0000169128854872,2.1466394724198596e-05
MHEALTH,1,M2,late_mean,8,0.01,1987,0,0.0,0.4046960185266888,0.9333306429219306,0.40469601791478593,0.9333305833172858,3.720198421198182e-08,1.341104507446289e-07,0.28938097634625065,575,0.0,0,0.0017041629843623236,0.0017041707894724471,0.0033333897590637207,0.005112491248406762,0.01,0.45697030699547053,0.9999999984879938,9.192574799084274e-08
MHEALTH,1,M2,cpsa,8,0.01,1987,0,0.0,0.5499589752541751,1.698279279259718,0.5499284360247925,1.6982793318239642,3.981674705855418e-05,0.0005030198388844553,0.3120281831907398,620,0.0,0,0.002090823857893892,0.002101518098092726,0.01463353161170744,0.005112491248406762,0.01,0.45697030699547053,0.9999444699863866,7.239948587101798e-05
MHEALTH,1,M2,late_product,8,0.05,1987,0,0.0,0.4675139851199202,2.000000093905467,0.467686868239237,2.0000001237719887,0.00022634091970226612,0.13311618566513062,0.23855057876195268,474,0.0,0,0.014233375973388992,0.02025249669710971,1.0389943371787247,0.01970882694803574,0.05,0.3236034222445898,1.0003697924015522,0.00048413721708070036
MHEALTH,1,M2,late_mean,8,0.05,1987,0,0.0,0.4046960185266888,0.9333306429219306,0.4046960183792755,0.9333305833172858,3.073756501263775e-08,1.4901161193847656e-07,0.28938097634625065,575,0.0,0,0.006569607465845186,0.006569618600722062,0.0166667178273201,0.01970882694803574,0.05,0.3236034222445898,0.9999999996357432,7.595222983546767e-08
MHEALTH,1,M2,cpsa,8,0.05,1987,0,0.0,0.5499589752541751,1.698279279259718,0.549361875523751,1.6982793318239642,0.0007475105991847106,0.005426786898275462,0.3120281831907398,620,0.0,0,0.007659595812179042,0.007852544291232376,0.07253727779593078,0.01970882694803574,0.05,0.3236034222445898,0.9989142831423959,0.0013592115645339414
MHEALTH,1,M2,late_product,16,0.01,1987,0,0.0,0.5819009299875445,2.0000001191611463,0.581908054722551,2.000000119022253,7.779219675402404e-06,0.0016387701628470808,0.29743331655762456,591,0.0,0,0.00903573325141076,0.012773653159968187,1.0389943371787247,0.005112491248406762,0.01,0.45697030699547053,1.0000122438969237,1.3368632484517454e-05
MHEALTH,1,M2,late_mean,16,0.01,1987,0,0.0,0.4817809681202862,1.111107908937555,0.48178097312796725,1.1111078493329103,8.368578494138042e-08,2.998858690261841e-07,0.29089079013588326,578,0.0,0,0.0017041629843623236,0.0017041707894724471,0.0033333897590637207,0.005112491248406762,0.01,0.45697030699547053,1.0000000103941031,1.7370089413844718e-07
MHEALTH,1,M2,cpsa,16,0.01,1987,0,0.0,0.581941649156701,1.8373275695537927,0.5819096200782239,1.837327689069756,4.0112313769762795e-05,0.0002864188088143038,0.31303472571716157,622,0.0,0,0.002090823857893892,0.002101518098092726,0.01463353161170744,0.005112491248406762,0.01,0.45697030699547053,0.9999449617010168,6.892841202874903e-05
MHEALTH,1,M2,late_product,16,0.05,1987,0,0.0,0.5819009299875445,2.0000001191611463,0.5820763098983511,2.0000001157696583,0.00019177694984543592,0.04421557646682572,0.29743331655762456,591,0.0,0,0.014233375973388992,0.02025249669710971,1.0389943371787247,0.01970882694803574,0.05,0.3236034222445898,1.0003013913567906,0.00032956976000973374
MHEALTH,1,M2,late_mean,16,0.05,1987,0,0.0,0.4817809681202862,1.111107908937555,0.48178097182331886,1.1111078493329103,9.259100047052324e-08,3.0547380447387695e-07,0.29089079013588326,578,0.0,0,0.006569607465845186,0.006569618600722062,0.0166667178273201,0.01970882694803574,0.05,0.3236034222445898,1.000000007686133,1.9218484456074665e-07
MHEALTH,1,M2,cpsa,16,0.05,1987,0,0.0,0.581941649156701,1.8373275695537927,0.5813259293751948,1.837327689069756,0.0007411005692421327,0.005551180030355506,0.31303472571716157,622,0.0,0,0.007659595812179042,0.007852544291232376,0.07253727779593078,0.01970882694803574,0.05,0.3236034222445898,0.9989419561524795,0.0012734963553752698
MHEALTH,1,M2,late_product,32,0.01,1987,0,0.0,0.6123093297823758,2.000000111333243,0.6123113233365609,2.000000111333243,3.0634407507542934e-06,0.002193838357997146,0.3125314544539507,621,0.0,0,0.00903573325141076,0.012773653159968187,1.0389943371787247,0.005112491248406762,0.01,0.45697030699547053,1.0000032557958667,5.003093374133442e-06
MHEALTH,1,M2,late_mean,32,0.01,1987,0,0.0,0.5271250613256864,1.2156829413482058,0.5271250535730322,1.2156826433286199,1.8313693499769346e-07,5.364709068089724e-07,0.29089079013588326,578,0.0,0,0.0017041629843623236,0.0017041707894724471,0.0033333897590637207,0.005112491248406762,0.01,0.45697030699547053,0.9999999852925714,3.474259685872563e-07
MHEALTH,1,M2,cpsa,32,0.01,1987,0,0.0,0.5934288369133334,1.905816082242136,0.593397122743814,1.905816084134569,3.919749856490279e-05,0.0002381888508958263,0.3145445395067942,625,0.0,0,0.002090823857893892,0.002101518098092726,0.01463353161170744,0.005112491248406762,0.01,0.45697030699547053,0.9999465577546174,6.605256793516313e-05
MHEALTH,1,M2,late_product,32,0.05,1987,0,0.0,0.6123093297823758,2.000000111333243,0.6123587774542159,2.000000111333243,7.636340184314275e-05,0.05409464240253613,0.3125314544539507,621,0.0,0,0.014233375973388992,0.02025249669710971,1.0389943371787247,0.01970882694803574,0.05,0.3236034222445898,1.0000807560320166,0.00012471376496955136
MHEALTH,1,M2,late_mean,32,0.05,1987,0,0.0,0.5271250613256864,1.2156829413482058,0.5271250519077131,1.2156826433286199,2.1038433068471993e-07,5.364709068089724e-07,0.29089079013588326,578,0.0,0,0.006569607465845186,0.006569618600722062,0.0166667178273201,0.01970882694803574,0.05,0.3236034222445898,0.9999999821333229,3.9911654011595763e-07
