seed,source,k,operator,subject,n,accuracy,nll,brier,confidence,prediction_flip_rate,mean_l1_to_k1
1,M1,1,cpsa,9,671,0.83904619970193739,0.24367469549179077,0.14318206906318665,0.83766287565231323,0,0
1,M1,1,cpsa,10,662,0.79003021148036257,0.36721384525299072,0.19624148309230804,0.82364243268966675,0,0
1,M1,2,cpsa,8,654,0.6223241590214067,1.2083499431610107,0.61689639091491699,0.7657015323638916,0.18501529051987767,0.30325585603713989
1,M1,2,cpsa,9,671,0.92399403874813713,0.19261537492275238,0.10352422297000885,0.86323493719100952,0.096870342771982115,0.12803226709365845
1,M1,2,cpsa,10,662,0.8655589123867069,0.45324656367301941,0.224570631980896,0.85794740915298462,0.14803625377643503,0.19700638949871063
1,M1,3,cpsa,8,654,0.55198776758409784,1.4308665990829468,0.69622153043746948,0.81680524349212646,0.25535168195718655,0.45017486810684204
1,M1,3,cpsa,9,671,0.90909090909090906,0.18950347602367401,0.10779979825019836,0.87166410684585571,0.11177347242921014,0.19018325209617615
1,M1,3,cpsa,10,662,0.85045317220543803,0.55008161067962646,0.26038628816604614,0.86697888374328613,0.1646525679758308,0.29653209447860718
1,M1,5,cpsa,8,654,0.53363914373088683,1.7360608577728271,0.77782934904098511,0.87164920568466187,0.27675840978593275,0.57676017284393311
1,M1,5,cpsa,9,671,0.88971684053651268,0.19964708387851715,0.12334973365068436,0.87931013107299805,0.13412816691505217,0.24014516174793243
1,M1,5,cpsa,10,662,0.83987915407854985,0.6824725866317749,0.30078232288360596,0.86575990915298462,0.17522658610271905,0.38430026173591614
1,M1,8,cpsa,8,654,0.53058103975535165,1.9869450330734253,0.82618224620819092,0.89914315938949585,0.28134556574923547,0.63938194513320923
1,M1,8,cpsa,9,671,0.8822652757078987,0.20848523080348969,0.13315920531749725,0.88191497325897217,0.14157973174366617,0.26359829306602478
1,M1,8,cpsa,10,662,0.83081570996978849,0.781646728515625,0.32537409663200378,0.86304491758346558,0.18429003021148035,0.42926937341690063
1,M1,16,cpsa,8,654,0.52752293577981646,2.2694797515869141,0.85835492610931396,0.91624408960342407,0.28440366972477066,0.678547203540802
1,M1,16,cpsa,9,671,0.87928464977645304,0.21541376411914825,0.13989093899726868,0.8828965425491333,0.14456035767511177,0.27888235449790955
1,M1,16,cpsa,10,662,0.82175226586102723,0.87365078926086426,0.3419874906539917,0.86115646362304688,0.19335347432024169,0.45828559994697571
1,M1,32,cpsa,8,654,0.52752293577981646,2.4670097827911377,0.86968421936035156,0.92214798927307129,0.28440366972477066,0.69265276193618774
1,M1,32,cpsa,9,671,0.87779433681073027,0.21831485629081726,0.14252451062202454,0.88285434246063232,0.14605067064083457,0.28489497303962708
1,M1,32,cpsa,10,662,0.80664652567975825,0.92179960012435913,0.3479180634021759,0.86067396402359009,0.20845921450151059,0.46904513239860535
1,M1,64,cpsa,8,654,0.52752293577981646,2.6121039390563965,0.87410092353820801,0.9244530200958252,0.28440366972477066,0.69835126399993896
1,M1,64,cpsa,9,671,0.87779433681073027,0.21958139538764954,0.14364674687385559,0.88272863626480103,0.14605067064083457,0.28751182556152344
1,M1,64,cpsa,10,662,0.80513595166163143,0.9474831223487854,0.35023817420005798,0.86054295301437378,0.20996978851963746,0.4734748899936676
1,M1,100,cpsa,8,654,0.52752293577981646,2.6869649887084961,0.87550359964370728,0.92518460750579834,0.28440366972477066,0.70019513368606567
1,M1,100,cpsa,9,671,0.87779433681073027,0.22000604867935181,0.14401930570602417,0.88266843557357788,0.14605067064083457,0.28839197754859924
1,M1,100,cpsa,10,662,0.80513595166163143,0.95784121751785278,0.35097125172615051,0.86049365997314453,0.20996978851963746,0.47492137551307678
1,M2,1,cpsa,8,654,0.71100917431192656,0.97662001848220825,0.49924322962760925,0.68124359846115112,0,0
1,M2,1,cpsa,9,671,0.83904619970193739,0.24367469549179077,0.14318206906318665,0.83766287565231323,0,0
1,M2,1,cpsa,10,662,0.79003021148036257,0.36721384525299072,0.19624148309230804,0.82364243268966675,0,0
1,M2,2,cpsa,8,654,0.6223241590214067,1.0644336938858032,0.56896919012069702,0.67871439456939697,0.26758409785932724,0.40820255875587463
1,M2,2,cpsa,9,671,0.77496274217585692,0.48849684000015259,0.31163650751113892,0.86660206317901611,0.067064083457526083,0.17081509530544281
1,M2,2,cpsa,10,662,0.86706948640483383,0.31325465440750122,0.1641484797000885,0.84003019332885742,0.19788519637462235,0.17323382198810577
1,M2,3,cpsa,8,654,0.4785932721712538,1.2643667459487915,0.69400256872177124,0.77379006147384644,0.51223241590214064,0.65405863523483276
1,M2,3,cpsa,9,671,0.73621460506706404,0.6824040412902832,0.38501209020614624,0.87656325101852417,0.10581222056631892,0.23907938599586487
1,M2,3,cpsa,10,662,0.91389728096676737,0.32260924577713013,0.15751649439334869,0.87186020612716675,0.23867069486404835,0.26927858591079712
1,M2,5,cpsa,8,654,0.4801223241590214,1.6076129674911499,0.8265148401260376,0.86201536655426025,0.51987767584097855,0.84976297616958618
1,M2,5,cpsa,9,671,0.67809239940387478,0.93405091762542725,0.44625326991081238,0.89119207859039307,0.16393442622950818,0.29528951644897461
1,M2,5,cpsa,10,662,0.91238670694864044,0.36451348662376404,0.1550757884979248,0.90111827850341797,0.243202416918429,0.35521590709686279
1,M2,8,cpsa,8,654,0.4801223241590214,1.9329965114593506,0.8882063627243042,0.89964717626571655,0.53058103975535165,0.93400090932846069
1,M2,8,cpsa,9,671,0.67511177347242923,1.1316978931427002,0.47868773341178894,0.90155923366546631,0.16691505216095381,0.32338744401931763
1,M2,8,cpsa,10,662,0.91238670694864044,0.41537275910377502,0.15757001936435699,0.9160582423210144,0.243202416918429,0.40020978450775146
1,M2,16,cpsa,8,654,0.4785932721712538,2.3452985286712646,0.92224007844924927,0.92090523242950439,0.5321100917431193,0.98225545883178711
1,M2,16,cpsa,9,671,0.67362146050670646,1.3357625007629395,0.49923893809318542,0.90794962644577026,0.16840536512667661,0.34075501561164856
1,M2,16,cpsa,10,662,0.91238670694864044,0.48953729867935181,0.16154733300209045,0.92553037405014038,0.243202416918429,0.43093103170394897
1,M2,32,cpsa,8,654,0.4785932721712538,2.6721789836883545,0.9330403208732605,0.92792469263076782,0.53363914373088683,0.99879181385040283
1,M2,32,cpsa,9,671,0.67213114754098358,1.4665647745132446,0.50616258382797241,0.91006040573120117,0.16989567809239942,0.34680420160293579
1,M2,32,cpsa,10,662,0.91087613293051362,0.5519329309463501,0.16365206241607666,0.92894178628921509,0.24471299093655588,0.44294199347496033
1,M2,64,cpsa,8,654,0.4785932721712538,2.9344944953918457,0.93703663349151611,0.93063437938690186,0.53363914373088683,1.005315899848938
1,M2,64,cpsa,9,671,0.67213114754098358,1.5591962337493896,0.50874584913253784,0.91085290908813477,0.16989567809239942,0.34918010234832764
1,M2,64,cpsa,10,662,0.91087613293051362,0.60043346881866455,0.16463172435760498,0.93030041456222534,0.24471299093655588,0.44801962375640869
1,M2,100,cpsa,8,654,0.4785932721712538,3.0781123638153076,0.93826687335968018,0.93148571252822876,0.53363914373088683,1.0074009895324707
1,M2,100,cpsa,9,671,0.67213114754098358,1.6085461378097534,0.5095403790473938,0.91109776496887207,0.16989567809239942,0.34993690252304077
1,M2,100,cpsa,10,662,0.91087613293051362,0.62456268072128296,0.1649656742811203,0.93073570728302002,0.24471299093655588,0.44969817996025085
1,M3,1,cpsa,8,654,0.71100917431192656,0.97662001848220825,0.49924322962760925,0.68124359846115112,0,0
1,M3,1,cpsa,9,671,0.83904619970193739,0.24367469549179077,0.14318206906318665,0.83766287565231323,0,0
1,M3,1,cpsa,10,662,0.79003021148036257,0.36721384525299072,0.19624148309230804,0.82364243268966675,0,0
1,M3,2,cpsa,8,654,0.55351681957186549,0.99151080846786499,0.51433193683624268,0.73413658142089844,0.25688073394495414,0.36285749077796936
1,M3,2,cpsa,9,671,0.94187779433681074,0.18853947520256042,0.093304701149463654,0.87962949275970459,0.20715350223546944,0.18694400787353516
1,M3,2,cpsa,10,662,0.80966767371601212,0.49205607175827026,0.28800007700920105,0.87478077411651611,0.075528700906344406,0.21091456711292267
1,M3,3,cpsa,8,654,0.59021406727828751,1.068690299987793,0.54175543785095215,0.77649772167205811,0.34556574923547401,0.51980900764465332
1,M3,3,cpsa,9,671,0.91803278688524592,0.20746727287769318,0.10970308631658554,0.92022442817687988,0.23248882265275708,0.29336985945701599
1,M3,3,cpsa,10,662,0.78851963746223563,0.61602389812469482,0.33778935670852661,0.89290708303451538,0.1163141993957704,0.30880433320999146
1,M3,5,cpsa,8,654,0.60244648318042815,1.1926946640014648,0.5703166127204895,0.81408464908599854,0.37461773700305812,0.63688749074935913
1,M3,5,cpsa,9,671,0.91356184798807749,0.2721920907497406,0.13927942514419556,0.95105308294296265,0.23695976154992549,0.36991024017333984
1,M3,5,cpsa,10,662,0.76586102719033233,0.77974855899810791,0.38460749387741089,0.91353493928909302,0.13746223564954682,0.38584646582603455
1,M3,8,cpsa,8,654,0.60550458715596334,1.3035358190536499,0.58615577220916748,0.83106935024261475,0.38990825688073394,0.68995308876037598
1,M3,8,cpsa,9,671,0.91207153502235472,0.33379340171813965,0.15307207405567169,0.96160179376602173,0.23845007451564829,0.39887255430221558
1,M3,8,cpsa,10,662,0.7583081570996979,0.8958391547203064,0.40624800324440002,0.92299550771713257,0.14501510574018128,0.41911956667900085
1,M3,16,cpsa,8,654,0.60856269113149852,1.4394296407699585,0.59740191698074341,0.84151029586791992,0.40214067278287463,0.72338634729385376
1,M3,16,cpsa,9,671,0.91207153502235472,0.40121674537658691,0.16049253940582275,0.96666973829269409,0.23845007451564829,0.41420912742614746
1,M3,16,cpsa,10,662,0.75226586102719029,0.99754935503005981,0.41826719045639038,0.92818188667297363,0.15256797583081572,0.43879210948944092
1,M3,32,cpsa,8,654,0.60856269113149852,1.5426199436187744,0.601909339427948,0.84543740749359131,0.40366972477064222,0.73598486185073853
1,M3,32,cpsa,9,671,0.91058122205663194,0.4423280656337738,0.16284553706645966,0.96815800666809082,0.23994038748137109,0.41928395628929138
1,M3,32,cpsa,10,662,0.75226586102719029,1.048892617225647,0.42225897312164307,0.92986929416656494,0.15256797583081572,0.44600978493690491
1,M3,64,cpsa,8,654,0.60856269113149852,1.621741771697998,0.60381054878234863,0.84703505039215088,0.40672782874617736,0.74123567342758179
1,M3,64,cpsa,9,671,0.91058122205663194,0.46592414379119873,0.16372279822826385,0.96871072053909302,0.23994038748137109,0.42129293084144592
1,M3,64,cpsa,10,662,0.75226586102719029,1.074684739112854,0.42380678653717041,0.93047928810119629,0.15256797583081572,0.44902357459068298
1,M3,100,cpsa,8,654,0.60856269113149852,1.6638138294219971,0.60443276166915894,0.84754782915115356,0.40672782874617736,0.74295753240585327
1,M3,100,cpsa,9,671,0.91058122205663194,0.475298672914505,0.16399404406547546,0.96887880563735962,0.23994038748137109,0.42193886637687683
1,M3,100,cpsa,10,662,0.75226586102719029,1.0844500064849854,0.42429608106613159,0.93066442012786865,0.15256797583081572,0.45001652836799622
2,M1,1,late_product,8,654,0.74159021406727832,2.9515137672424316,0.50293231010437012,0.96717482805252075,0,0
2,M1,1,late_product,9,671,0.98956780923994037,0.033643130213022232,0.018440531566739082,0.99333781003952026,0,0
2,M1,1,late_product,10,662,0.98640483383685795,0.032546799629926682,0.020787348970770836,0.99297016859054565,0,0
2,M1,2,late_product,8,654,0.66360856269113155,5.036067008972168,0.64887130260467529,0.98199546337127686,0.13914373088685014,0.24905507266521454
2,M1,2,late_product,9,671,0.99105812220566314,0.026269474998116493,0.013060715049505234,0.99613934755325317,0.0014903129657228018,0.011268941685557365
2,M1,2,late_product,10,662,0.91691842900302112,0.35027298331260681,0.13947771489620209,0.98450130224227905,0.072507552870090641,0.13665936887264252
2,M1,3,late_product,8,654,0.65902140672782872,6.3025460243225098,0.67691504955291748,0.9913707971572876,0.1620795107033639,0.2997933030128479
2,M1,3,late_product,9,671,0.9940387481371088,0.025635058060288429,0.010291644372045994,0.9980769157409668,0.0044709388971684054,0.017166063189506531
2,M1,3,late_product,10,662,0.88368580060422963,1.0695962905883789,0.22138659656047821,0.99461847543716431,0.10574018126888217,0.20369049906730652
2,M1,5,late_product,8,654,0.64831804281345562,7.9272384643554688,0.6950569748878479,0.99260437488555908,0.18042813455657492,0.33154743909835815
2,M1,5,late_product,9,671,0.9940387481371088,0.031884133815765381,0.0090528624132275581,0.99803894758224487,0.0044709388971684054,0.02223152294754982
2,M1,5,late_product,10,662,0.87311178247734134,2.5340816974639893,0.24706558883190155,0.996368408203125,0.1163141993957704,0.22701551020145416
2,M1,8,late_product,8,654,0.6330275229357798,9.3103885650634766,0.72828519344329834,0.99222463369369507,0.19724770642201836,0.36754330992698669
2,M1,8,late_product,9,671,0.98658718330849482,0.087164141237735748,0.021546589210629463,0.99660438299179077,0.017883755588673621,0.040723029524087906
2,M1,8,late_product,10,662,0.8655589123867069,3.307790994644165,0.26646855473518372,0.99790507555007935,0.12386706948640483,0.24424582719802856
2,M1,16,late_product,8,654,0.59174311926605505,10.446406364440918,0.81734156608581543,0.99660229682922363,0.22171253822629969,0.42193490266799927
2,M1,16,late_product,9,671,0.97466467958271241,0.41585099697113037,0.050634972751140594,0.99798154830932617,0.029806259314456036,0.072167053818702698
2,M1,16,late_product,10,662,0.85045317220543803,3.7542886734008789,0.29611620306968689,0.99772769212722778,0.13897280966767372,0.27516251802444458
2,M1,32,late_product,8,654,0.56880733944954132,11.452383995056152,0.85711508989334106,0.99754750728607178,0.23853211009174313,0.45335298776626587
2,M1,32,late_product,9,671,0.95230998509687037,0.84962964057922363,0.089046314358711243,0.99530923366546631,0.05216095380029806,0.11430752277374268
2,M1,32,late_product,10,662,0.83987915407854985,4.1366772651672363,0.3186592161655426,0.99925041198730469,0.15105740181268881,0.2975250780582428
2,M1,64,late_product,8,654,0.55963302752293576,11.878811836242676,0.87999367713928223,0.99979692697525024,0.24464831804281345,0.46813485026359558
2,M1,64,late_product,9,671,0.92399403874813713,1.4536349773406982,0.14488163590431213,0.99738413095474243,0.080476900149031291,0.1672239750623703
2,M1,64,late_product,10,662,0.8368580060422961,4.3979907035827637,0.32448303699493408,0.99890226125717163,0.15407854984894259,0.30381941795349121
2,M1,100,late_product,8,654,0.55963302752293576,12.079233169555664,0.88019067049026489,0.99943423271179199,0.24464831804281345,0.46885424852371216
2,M1,100,late_product,9,671,0.91952309985096869,1.8996131420135498,0.16105547547340393,0.99947786331176758,0.084947839046199708,0.1807987242937088
2,M1,100,late_product,10,662,0.83383685800604235,4.4621973037719727,0.33192145824432373,0.99979275465011597,0.15709969788519637,0.30990439653396606
2,M2,1,late_product,8,654,0.74159021406727832,2.9515137672424316,0.50293231010437012,0.96717482805252075,0,0
2,M2,1,late_product,9,671,0.98956780923994037,0.033643130213022232,0.018440531566739082,0.99333781003952026,0,0
2,M2,1,late_product,10,662,0.98640483383685795,0.032546799629926682,0.020787348970770836,0.99297016859054565,0,0
2,M2,2,late_product,8,654,0.63608562691131498,3.8143119812011719,0.68065130710601807,0.97532510757446289,0.18807339449541285,0.33297368884086609
2,M2,2,late_product,9,671,0.84798807749627425,0.31554901599884033,0.21474753320217133,0.96425014734268188,0.14157973174366617,0.23826733231544495
2,M2,2,late_product,10,662,0.99546827794561932,0.0078788641840219498,0.0046782325953245163,0.99827569723129272,0.0090634441087613302,0.024989912286400795
2,M2,3,late_product,8,654,0.62996941896024461,5.3556966781616211,0.69651460647583008,0.96250629425048828,0.32262996941896027,0.59313273429870605
2,M2,3,late_product,9,671,0.81669150521609535,2.0816354751586914,0.36252042651176453,0.99729669094085693,0.17287630402384502,0.3384060263633728
2,M2,3,late_product,10,662,0.99848942598187307,0.008556111715734005,0.0033774473704397678,0.99901735782623291,0.012084592145015106,0.027722310274839401
2,M2,5,late_product,8,654,0.48165137614678899,10.73060131072998,1.0320479869842529,0.99635690450668335,0.5,0.95006668567657471
2,M2,5,late_product,9,671,0.8137108792846498,3.7091634273529053,0.363881915807724,0.99386864900588989,0.17585692995529062,0.34758564829826355
2,M2,5,late_product,10,662,0.92749244712990941,0.370464026927948,0.1302744448184967,0.99128782749176025,0.083081570996978854,0.16782206296920776
2,M2,8,late_product,8,654,0.48165137614678899,13.150178909301758,1.0267215967178345,0.99535143375396729,0.50305810397553519,0.96361839771270752
2,M2,8,late_product,9,671,0.71833084947839043,5.1069297790527344,0.53339111804962158,0.98760265111923218,0.27719821162444114,0.53240573406219482
2,M2,8,late_product,10,662,0.91691842900302112,1.9906083345413208,0.1661626398563385,0.99999785423278809,0.093655589123867067,0.19213749468326569
2,M2,16,late_product,8,654,0.48623853211009177,13.798965454101562,1.0208841562271118,0.997749924659729,0.51987767584097855,1.0252139568328857
2,M2,16,late_product,9,671,0.67809239940387478,7.5004229545593262,0.63848185539245605,0.99603110551834106,0.31743666169895679,0.62371987104415894
2,M2,16,late_product,10,662,0.91691842900302112,2.2918937206268311,0.16616314649581909,1,0.093655589123867067,0.1921413242816925
2,M2,32,late_product,8,654,0.49082568807339449,13.955207824707031,1.0181046724319458,0.99916380643844604,0.53058103975535165,1.0460233688354492
2,M2,32,late_product,9,671,0.66169895678092394,9.0848703384399414,0.67239910364151001,0.9980548620223999,0.33383010432190763,0.65876197814941406
2,M2,32,late_product,10,662,0.91691842900302112,2.2956414222717285,0.16616335511207581,0.99998736381530762,0.093655589123867067,0.19216655194759369
2,M2,64,late_product,8,654,0.4892966360856269,14.034029960632324,1.0213521718978882,0.99927347898483276,0.53058103975535165,1.0469422340393066
2,M2,64,late_product,9,671,0.65424739195230996,9.3850870132446289,0.69029092788696289,0.99870532751083374,0.34277198211624443,0.67744642496109009
2,M2,64,late_product,10,662,0.9154078549848943,2.3053555488586426,0.16917464137077332,0.99999761581420898,0.095166163141993956,0.19515754282474518
2,M2,100,late_product,8,654,0.48776758409785931,14.081250190734863,1.024223804473877,0.99987328052520752,0.53058103975535165,1.0469471216201782
2,M2,100,late_product,9,671,0.64977645305514153,9.5410852432250977,0.70008999109268188,0.99981719255447388,0.34724292101341281,0.68556636571884155
2,M2,100,late_product,10,662,0.9154078549848943,2.3244051933288574,0.16918429732322693,1,0.095166163141993956,0.19516238570213318
2,M3,1,late_product,8,654,0.74159021406727832,2.9515137672424316,0.50293231010437012,0.96717482805252075,0,0
2,M3,1,late_product,9,671,0.98956780923994037,0.033643130213022232,0.018440531566739082,0.99333781003952026,0,0
2,M3,1,late_product,10,662,0.98640483383685795,0.032546799629926682,0.020787348970770836,0.99297016859054565,0,0
2,M3,2,late_product,8,654,0.72324159021406731,4.1287713050842285,0.54279875755310059,0.99381780624389648,0.021406727828746176,0.088252358138561249
2,M3,2,late_product,9,671,0.98509687034277194,0.071550779044628143,0.029047871008515358,0.99617588520050049,0.0044709388971684054,0.023011544719338417
2,M3,2,late_product,10,662,0.98791540785498488,0.04593919962644577,0.021733541041612625,0.99771642684936523,0.0045317220543806651,0.019445866346359253
2,M3,3,late_product,8,654,0.71100917431192656,5.0193996429443359,0.56740653514862061,0.98922628164291382,0.039755351681957186,0.13265492022037506
2,M3,3,late_product,9,671,0.97019374068554398,0.1501305103302002,0.051957655698060989,0.99542957544326782,0.019374068554396422,0.04693424329161644
2,M3,3,late_product,10,662,0.98640483383685795,0.083095356822013855,0.025537000969052315,0.99819880723953247,0.010574018126888218,0.029170051217079163
2,M3,5,late_product,8,654,0.66055045871559637,6.4392409324645996,0.66884022951126099,0.99451315402984619,0.11467889908256881,0.27383267879486084
2,M3,5,late_product,9,671,0.9567809239940388,0.3937695324420929,0.082234084606170654,0.9968181848526001,0.032786885245901641,0.075095556676387787
2,M3,5,late_product,10,662,0.90030211480362543,0.31309786438941956,0.10705608874559402,0.96575593948364258,0.099697885196374625,0.15760479867458344
2,M3,8,late_product,8,654,0.64678899082568808,8.049835205078125,0.69843208789825439,0.99507874250411987,0.14525993883792049,0.33765727281570435
2,M3,8,late_product,9,671,0.94485842026825628,0.85660421848297119,0.10741666704416275,0.99771839380264282,0.044709388971684055,0.099439017474651337
2,M3,8,late_product,10,662,0.86706948640483383,1.599568247795105,0.26001030206680298,0.99505060911178589,0.12990936555891239,0.26944667100906372
2,M3,16,late_product,8,654,0.62844036697247707,9.0397415161132812,0.73297089338302612,0.99284803867340088,0.19571865443425077,0.43766942620277405
2,M3,16,late_product,9,671,0.91952309985096869,1.6532162427902222,0.15658098459243774,0.99698597192764282,0.070044709388971685,0.14901328086853027
2,M3,16,late_product,10,662,0.8262839879154078,4.1977105140686035,0.3402007520198822,0.99679857492446899,0.17069486404833836,0.34595996141433716
2,M3,32,late_product,8,654,0.62385321100917435,9.6584358215332031,0.74951088428497314,0.99815249443054199,0.22324159021406728,0.4936562180519104
2,M3,32,late_product,9,671,0.90014903129657231,2.3201367855072021,0.19702903926372528,0.99920815229415894,0.089418777943368111,0.18646344542503357
2,M3,32,late_product,10,662,0.80513595166163143,5.0464229583740234,0.38457950949668884,0.99745625257492065,0.19335347432024169,0.38880792260169983
2,M3,64,late_product,8,654,0.62079510703363916,9.9377508163452148,0.75432866811752319,0.99793338775634766,0.24464831804281345,0.53601253032684326
2,M3,64,late_product,9,671,0.89716840536512665,2.7455084323883057,0.20561930537223816,0.99998897314071655,0.092399403874813713,0.19398289918899536
2,M3,64,late_product,10,662,0.79305135951661632,5.52142333984375,0.41266900300979614,0.99832236766815186,0.20543806646525681,0.41450905799865723
2,M3,100,late_product,8,654,0.6223241590214067,9.9735317230224609,0.75508493185043335,0.99911612272262573,0.24770642201834864,0.54488283395767212
2,M3,100,late_product,9,671,0.89716840536512665,2.8228740692138672,0.20566374063491821,0.99997961521148682,0.092399403874813713,0.19404558837413788
2,M3,100,late_product,10,662,0.78549848942598188,5.7178492546081543,0.4269830584526062,0.99929237365722656,0.21299093655589124,0.42728376388549805
2,M1,1,late_mean,8,654,0.66055045871559637,0.94767475128173828,0.46514439582824707,0.62930351495742798,0,0
2,M1,1,late_mean,9,671,0.97168405365126675,0.27058979868888855,0.14546455442905426,0.80542474985122681,0,0
2,M1,1,late_mean,10,662,0.98187311178247738,0.28191423416137695,0.14128924906253815,0.79063171148300171,0,0
2,M1,2,late_mean,8,654,0.58103975535168195,1.0209739208221436,0.50831270217895508,0.69694441556930542,0.11926605504587157,0.16850870847702026
2,M1,2,late_mean,9,671,0.95827123695976157,0.24090489745140076,0.12569448351860046,0.82139384746551514,0.037257824143070044,0.070536717772483826
2,M1,2,late_mean,10,662,0.87311178247734134,0.31879919767379761,0.16653481125831604,0.79745012521743774,0.10876132930513595,0.11390344798564911
2,M1,3,late_mean,8,654,0.57492354740061158,1.0858756303787231,0.54925286769866943,0.74110895395278931,0.12844036697247707,0.26961395144462585
2,M1,3,late_mean,9,671,0.94485842026825628,0.22832033038139343,0.11925435066223145,0.83288955688476562,0.050670640834575259,0.11285875737667084
2,M1,3,late_mean,10,662,0.85196374622356497,0.34966912865638733,0.19113531708717346,0.80907559394836426,0.12990936555891239,0.18224550783634186
2,M1,5,late_mean,8,654,0.56422018348623848,1.1899008750915527,0.60985296964645386,0.79258757829666138,0.13914373088685014,0.38516274094581604
2,M1,5,late_mean,9,671,0.93442622950819676,0.21802350878715515,0.11687350273132324,0.84778761863708496,0.067064083457526083,0.1612267941236496
2,M1,5,late_mean,10,662,0.84894259818731121,0.39737564325332642,0.22793169319629669,0.8235619068145752,0.13444108761329304,0.26035076379776001
2,M1,8,late_mean,8,654,0.55810397553516822,1.3034985065460205,0.66497111320495605,0.83173501491546631,0.14525993883792049,0.47182434797286987
2,M1,8,late_mean,9,671,0.9254843517138599,0.21324300765991211,0.11857335269451141,0.86024397611618042,0.076005961251862889,0.19750283658504486
2,M1,8,late_mean,10,662,0.83836858006042292,0.44774210453033447,0.26160600781440735,0.83528250455856323,0.14501510574018128,0.31892967224121094
2,M1,16,late_mean,8,654,0.55504587155963303,1.4903063774108887,0.73088347911834717,0.87257957458496094,0.14831804281345565,0.56169569492340088
2,M1,16,late_mean,9,671,0.91207153502235472,0.21155549585819244,0.1234917938709259,0.87414205074310303,0.089418777943368111,0.23512238264083862
2,M1,16,late_mean,10,662,0.83836858006042292,0.52803558111190796,0.30202937126159668,0.84798991680145264,0.14501510574018128,0.37967818975448608
2,M1,32,late_mean,8,654,0.55504587155963303,1.6844191551208496,0.77381855249404907,0.89663600921630859,0.14831804281345565,0.61456114053726196
2,M1,32,late_mean,9,671,0.91058122205663194,0.2128058522939682,0.1278858482837677,0.88268369436264038,0.090909090909090912,0.25725159049034119
2,M1,32,late_mean,10,662,0.82930513595166166,0.60993343591690063,0.32842463254928589,0.85556703805923462,0.1555891238670695,0.4154125452041626
2,M1,64,late_mean,8,654,0.55351681957186549,1.8720042705535889,0.79853743314743042,0.9097941517829895,0.14984709480122324,0.64339685440063477
2,M1,64,late_mean,9,671,0.90760059612518629,0.21461875736713409,0.13075122237205505,0.88738387823104858,0.093889716840536513,0.26932200789451599
2,M1,64,late_mean,10,662,0.81722054380664655,0.68942981958389282,0.343639075756073,0.8600648045539856,0.16767371601208458,0.4349040687084198
2,M1,100,late_mean,8,654,0.55198776758409784,1.9848642349243164,0.80804347991943359,0.91472995281219482,0.15137614678899083,0.65421015024185181
2,M1,100,late_mean,9,671,0.90760059612518629,0.21560832858085632,0.13191099464893341,0.88915222883224487,0.093889716840536513,0.27384838461875916
2,M1,100,late_mean,10,662,0.81570996978851962,0.73813337087631226,0.3494931161403656,0.86182248592376709,0.16918429003021149,0.44221335649490356
2,M2,1,late_mean,8,654,0.66055045871559637,0.94767475128173828,0.46514439582824707,0.62930351495742798,0,0
2,M2,1,late_mean,9,671,0.97168405365126675,0.27058979868888855,0.14546455442905426,0.80542474985122681,0,0
2,M2,1,late_mean,10,662,0.98187311178247738,0.28191423416137695,0.14128924906253815,0.79063171148300171,0,0
2,M2,2,late_mean,8,654,0.52905198776758411,0.98861294984817505,0.50947564840316772,0.64674597978591919,0.41896024464831805,0.20688188076019287
2,M2,2,late_mean,9,671,0.84053651266766016,0.35090047121047974,0.21148194372653961,0.78218144178390503,0.13412816691505217,0.11237181723117828
2,M2,2,late_mean,10,662,0.95770392749244715,0.24771177768707275,0.1194901242852211,0.81751430034637451,0.042296072507552872,0.10009980201721191
2,M2,3,late_mean,8,654,0.4892966360856269,1.0453989505767822,0.55906486511230469,0.70070439577102661,0.47094801223241589,0.33101099729537964
2,M2,3,late_mean,9,671,0.66318926974664683,0.41377297043800354,0.26247838139533997,0.80376923084259033,0.31296572280178836,0.17979489266872406
2,M2,3,late_mean,10,662,0.91691842900302112,0.2368038147687912,0.11462248861789703,0.84129339456558228,0.083081570996978854,0.16015966236591339
2,M2,5,late_mean,8,654,0.48623853211009177,1.1507234573364258,0.63685190677642822,0.76579093933105469,0.48318042813455658,0.47287285327911377
2,M2,5,late_mean,9,671,0.66020864381520117,0.5079493522644043,0.33121654391288757,0.83288246393203735,0.32190760059612517,0.25684985518455505
2,M2,5,late_mean,10,662,0.91691842900302112,0.23437504470348358,0.11660096049308777,0.87105429172515869,0.083081570996978854,0.22879952192306519
2,M2,8,late_mean,8,654,0.48623853211009177,1.276232123374939,0.70997190475463867,0.81511098146438599,0.48318042813455658,0.57926923036575317
2,M2,8,late_mean,9,671,0.65573770491803274,0.60545945167541504,0.39008975028991699,0.85547357797622681,0.3263785394932936,0.31464108824729919
2,M2,8,late_mean,10,662,0.9154078549848943,0.2428840845823288,0.12336383759975433,0.89338171482086182,0.084592145015105744,0.28027939796447754
2,M2,16,late_mean,8,654,0.48623853211009177,1.4973952770233154,0.79918062686920166,0.86626732349395752,0.48470948012232418,0.68960624933242798
2,M2,16,late_mean,9,671,0.64977645305514153,0.75781065225601196,0.45777022838592529,0.87925708293914795,0.3323397913561848,0.37457272410392761
